iter	RMSE
468	0.2202636252
469	0.2201710224
470	0.2200469308
471	0.219954788
472	0.2198604848
473	0.2198043342
474	0.2196476941
475	0.2195471949
476	0.2194632399
477	0.2194088986
478	0.2193789057
479	0.2192860316
480	0.2191333473
481	0.2189677805
482	0.2189182623
483	0.2188362228
484	0.2186682117
485	0.2184503929
486	0.2184085052
487	0.2183345964
488	0.2181914626
489	0.2181501253
490	0.2180376364
491	0.2179146259
492	0.2178516126
493	0.2176609855
494	0.2175447026
495	0.2173321936
496	0.2172268168
497	0.2170900376
498	0.217037567
499	0.2169349049
500	0.2167987465
501	0.2167396607
502	0.2166183633
503	0.2164423919
504	0.2163769471
505	0.2163754853
506	0.2163157625
507	0.2162867011
508	0.2162090546
509	0.2161459292
510	0.2161027638
511	0.2160122792
512	0.2159290954
513	0.2158490279
514	0.2157718655
515	0.215722203
516	0.2155597303
517	0.2154271925
518	0.2152814068
519	0.2151381744
520	0.2149503474
521	0.2149070854
522	0.2148092215
523	0.214718734
524	0.2145924507
525	0.214545422
526	0.2145181188
527	0.2144995194
528	0.2143608224
529	0.2143023046
530	0.2142020066
531	0.2141519915
532	0.2141350979
533	0.2140024099
534	0.2139648193
535	0.2138669622
536	0.213662542
537	0.2135744795
538	0.2134164166
539	0.2133485934
540	0.2132919665
541	0.2132608451
542	0.2130882594
543	0.2130366029
544	0.2129849775
545	0.2128169803
546	0.2126194437
547	0.2124289877
548	0.2122946246
549	0.2121778494
550	0.2121158697
551	0.2119941995
552	0.211858548
553	0.2118004047
554	0.2117597979
555	0.2117282104
556	0.2115648145
557	0.2114468542
558	0.2114448732
559	0.2114121013
560	0.2113438847
561	0.2112689507
562	0.211170029
563	0.2111454216
564	0.2111340304
565	0.2110928841
566	0.2110791656
567	0.2110495041
568	0.2109064365
569	0.2108069202
570	0.2107634765
571	0.2107432401
572	0.2106932713
573	0.2105377355
574	0.2105332222
575	0.2103636964
576	0.2102670126
577	0.2100998195
578	0.210025926
579	0.2098411193
580	0.2097552856
581	0.2097318821
582	0.2097119484
583	0.2096591395
584	0.2096410636
585	0.2096233183
586	0.2095787028
587	0.2094956596
588	0.2094576236
589	0.2092887851
590	0.209271266
591	0.2091163438
592	0.2090778702
593	0.208989007
594	0.2089513435
595	0.2088991942
596	0.2088599964
597	0.2087256388
598	0.2086614834
599	0.2085867259
600	0.2084366619
601	0.2082261062
602	0.2081096552
603	0.2080220422
604	0.207986055
605	0.2078402875
606	0.2076597888
607	0.2075247216
608	0.2074159197
609	0.2073649571
610	0.2072235188
611	0.20711084
612	0.2069875429
613	0.2069158672
614	0.2068680058
615	0.2068491051
616	0.2067264442
617	0.206703873
618	0.2066744942
619	0.2065200201
620	0.2064562002
621	0.2062934481
622	0.2062288969
623	0.2061214937
624	0.2060292646
625	0.2059081963
626	0.2058395413
627	0.2056964255
628	0.205579863
629	0.2054927435
630	0.2054035276
631	0.2053604892
632	0.2053233572
633	0.2052909412
634	0.2052006297
635	0.2050312355
636	0.2048703815
637	0.2047851306
638	0.2046797409
639	0.2045896255
640	0.2044971865
641	0.2043914119
642	0.2042508314
643	0.204200456
644	0.2040775923
645	0.2039783518
646	0.2038834434
647	0.203820899
648	0.2037250141
649	0.2036783398
650	0.203621809
651	0.2035592426
652	0.2034152007
653	0.2033023694
654	0.2032522991
655	0.2031656958
656	0.2031326848
657	0.203033345
658	0.2030073724
659	0.2029630632
660	0.2028932903
661	0.2028064498
662	0.2027651574
663	0.2027122563
664	0.2026656083
665	0.2025649221
666	0.2024601114
667	0.2023213769
668	0.2022604589
669	0.2022146566
670	0.2021500839
671	0.2020118718
672	0.2018796745
673	0.2018098007
674	0.2017205059
675	0.2016594203
676	0.2015857206
677	0.2015505921
678	0.2013972334
679	0.201322232
680	0.2012261324
681	0.2009834195
682	0.2009310032
683	0.2008424786
684	0.2007794132
685	0.2007269581
686	0.200663928
687	0.2005614843
688	0.2004495055
689	0.2002546751
690	0.2001498781
691	0.1999924103
692	0.199917621
693	0.1998149888
694	0.1997710491
695	0.1997214313
696	0.1996677027
697	0.1995762797
698	0.1995088542
699	0.1994474397
700	0.1993660877
701	0.1992267313
702	0.1991392185
703	0.1990521063
704	0.198989919
705	0.198891126
706	0.1988182148
707	0.1987050501
708	0.1986705895
709	0.198539539
710	0.1984584198
711	0.1984017281
712	0.1983292341
713	0.1982456778
714	0.1981905667
715	0.1980368791
716	0.1979777724
717	0.1978850651
718	0.1977195194
719	0.1976705602
720	0.1975781692
721	0.1975457963
722	0.1974499205
723	0.1973858804
724	0.1973629605
725	0.1973181848
726	0.1972653152
727	0.197225321
728	0.1971788444
729	0.1971380244
730	0.1970853651
731	0.1970282175
732	0.1969301201
733	0.1968798437
734	0.1968095715
735	0.1967393687
736	0.1966976104
737	0.1966183392
738	0.1965467798
739	0.1964700987
740	0.1964128611
741	0.1962899208
742	0.1961852909
743	0.1960900356
744	0.1960300711
745	0.1959769616
746	0.1959199406
747	0.19584968
748	0.1957952902
749	0.1956626162
750	0.1955984045
751	0.195557667
752	0.1954871085
753	0.1953701551
754	0.1952746196
755	0.1951623292
756	0.1950899808
757	0.195048188
758	0.194931503
759	0.1948644779
760	0.194787651
761	0.1946789527
762	0.1946233808
763	0.1945529865
764	0.1944468454
765	0.1943613799
766	0.1943106972
767	0.1942280756
768	0.1940610755
769	0.1939966245
770	0.1939081039
771	0.1938585621
772	0.1937332345
773	0.193585419
774	0.1935283117
775	0.1934113336
776	0.1932902383
777	0.1932670745
778	0.1931702037
779	0.1930570267
780	0.192977191
781	0.1928843366
782	0.1927664592
783	0.1926562984
784	0.1925346767
785	0.1923994737
786	0.1923289562
787	0.1922660376
788	0.1922348724
789	0.1921035178
790	0.1920089934
791	0.1919805363
792	0.1919207303
793	0.1918741502
794	0.1917311141
795	0.1916481375
796	0.1915370037
797	0.1914350802
798	0.1913261971
799	0.191302557
800	0.191289998
801	0.1911791513
802	0.1910523472
803	0.1909596805
804	0.1908758307
805	0.190725828
806	0.1906519849
807	0.1905359633
808	0.1904899325
809	0.1904516474
810	0.1904139879
811	0.1903677648
812	0.1903344948
813	0.1902912697
814	0.1902574007
815	0.190215033
816	0.1901203115
817	0.1900316747
818	0.189942554
819	0.1898077844
820	0.1897510876
821	0.1897283532
822	0.1896444384
823	0.1896089872
824	0.1895182321
825	0.1894745425
826	0.1894380728
827	0.1893815283
828	0.1892928426
829	0.1892255146
830	0.1891571411
831	0.1891075678
832	0.1890344758
833	0.1888939654
834	0.1888362944
835	0.1887805377
836	0.1886415201
837	0.1886272949
838	0.1885570662
839	0.1884472523
840	0.1884134152
841	0.1883363259
842	0.1882746299
843	0.1881727969
844	0.1881438655
845	0.1880833082
846	0.1880486887
847	0.1879689362
848	0.1878637181
849	0.1878216171
850	0.1877868595
851	0.1877582923
852	0.1877004839
853	0.1876421889
854	0.1875563273
855	0.1875051433
856	0.1874345791
857	0.1873593292
858	0.1872749316
859	0.1872380557
860	0.1871691384
861	0.1870536301
862	0.1869018374
863	0.1868278862
864	0.1867212324
865	0.1866430293
866	0.1865899032
867	0.186512465
868	0.1864728753
869	0.1864315806
870	0.1863607438
871	0.18630911
872	0.1862241652
873	0.1861598604
874	0.1860602561
875	0.1860200313
876	0.1859761747
877	0.1858676352
878	0.1857897088
879	0.1857493681
880	0.1857046843
881	0.1856062014
882	0.1856050498
883	0.1855400821
884	0.1854632197
885	0.1853758647
886	0.1853038014
887	0.1852637562
888	0.1851704706
889	0.1851497952
890	0.1851140452
891	0.1850834239
892	0.185059509
893	0.1848767647
894	0.1847653093
895	0.1847013243
896	0.1846271182
897	0.1845689197
898	0.1845316877
899	0.1844871319
900	0.1844444333
901	0.1843727455
902	0.1843350853
903	0.184304265
904	0.1842538466
905	0.1842250916
906	0.1841588475
907	0.184084501
908	0.1840544565
909	0.1839698867
910	0.183881275
911	0.1837568281
912	0.1837273917
913	0.1836406398
914	0.1835103317
915	0.1834423521
916	0.1834317081
917	0.183372968
918	0.183302302
919	0.1831475307
920	0.1831157638
921	0.1830447386
922	0.183003875
923	0.1829703992
924	0.1829078916
925	0.1828555684
926	0.1828238786
927	0.1828089116
928	0.1827344716
929	0.1827173989
930	0.1826630562
931	0.1825430908
932	0.1824982185
933	0.1824619785
934	0.1824074329
935	0.1823433263
936	0.1822704937
937	0.1821986425
938	0.1820810377
939	0.1820147774
940	0.181986346
941	0.1818819144
942	0.1818350107
943	0.1817701117
944	0.1817201795
945	0.1816958869
946	0.1816133652
947	0.1815415034
948	0.1814303873
949	0.1813821245
950	0.1812663011
951	0.1811985758
952	0.1811707251
953	0.181135977
954	0.1811207724
955	0.1810596988
956	0.1809894724
957	0.180903021
958	0.1808772015
959	0.1808260059
960	0.1807751269
961	0.1806572511
962	0.1806257214
963	0.1805612174
964	0.1805246594
965	0.1804625009
966	0.1804044081
967	0.1803247874
968	0.1802848548
969	0.1802408937
970	0.180199293
971	0.1801559079
972	0.1800699323
973	0.1799914918
974	0.1799663762
975	0.1799254787
976	0.1798611751
977	0.1798025802
978	0.1796926086
979	0.179622768
980	0.1795313458
981	0.1794673769
982	0.1793949477
983	0.1793160694
984	0.1792680199
985	0.1792048519
986	0.1791630757
987	0.1790866068
988	0.1790466853
989	0.1789743463
990	0.1789162367
991	0.1788280278
992	0.1787209121
993	0.1786389643
994	0.1786161601
995	0.1785501561
996	0.1785076701
997	0.1784469098
998	0.1783623894
999	0.1782700344
