iter	RMSE
0	2.715095697
1	2.579506413
2	2.451288393
3	2.329307741
4	2.21353807
5	2.103580929
6	1.999159536
7	1.899892114
8	1.805632809
9	1.715775816
10	1.630408331
11	1.549473721
12	1.472441699
13	1.399177764
14	1.32960319
15	1.263586425
16	1.200889519
17	1.141277652
18	1.084610276
19	1.030544531
20	0.9793033637
21	0.930587968
22	0.884435448
23	0.8405690996
24	0.7992012057
25	0.7595753055
26	0.7219886043
27	0.6861810867
28	0.6522010866
29	0.6200157706
30	0.5893288833
31	0.5601252241
32	0.532376891
33	0.5061574887
34	0.4810506886
35	0.457253552
36	0.4346893497
37	0.4132592482
38	0.3928705689
39	0.3734881373
40	0.3551113932
41	0.3377180123
42	0.3211543303
43	0.3053695532
44	0.2903853188
45	0.2761834166
46	0.2627025593
47	0.2498665499
48	0.2376628482
49	0.2260291827
50	0.2150488571
51	0.2045758601
52	0.1946915188
53	0.18531382
54	0.1764031991
55	0.1678892405
56	0.1598240755
57	0.1521636321
58	0.1449468719
59	0.1380328562
60	0.1314963143
61	0.125269951
62	0.1193928395
63	0.1137904582
64	0.1084609548
65	0.1034152455
66	0.09865797094
67	0.09417088069
68	0.089903361
69	0.08589492771
70	0.08206595968
71	0.07849398166
72	0.07508641002
73	0.0718709883
74	0.06883605478
75	0.06594072961
76	0.06321820423
77	0.0606206415
78	0.05819709818
79	0.05590877256
80	0.05375023492
81	0.05167782156
82	0.04974186622
83	0.04794438421
84	0.04624190796
85	0.04465945206
86	0.0431671042
87	0.04178261805
88	0.04048670661
89	0.03924650015
90	0.03807586563
91	0.03697562293
92	0.03598505988
93	0.03504071892
94	0.03417023861
95	0.03334288185
96	0.03257814728
97	0.03183888078
98	0.031152076
99	0.03050944227
100	0.02990961227
101	0.02934266388
102	0.02885114511
103	0.0283909007
104	0.02796240628
105	0.02757224585
106	0.02717957976
107	0.02681747629
108	0.02648230529
109	0.02617748966
110	0.02587476814
111	0.02558049038
112	0.02529672732
113	0.0250542599
114	0.02481754109
115	0.02460727519
116	0.02442184204
117	0.02423988451
118	0.02405212848
119	0.0238845897
120	0.02373950526
121	0.02360319124
122	0.02345894061
123	0.02331691141
124	0.02320422714
125	0.02309472351
126	0.0229789502
127	0.02286438207
128	0.02276723332
129	0.02267686628
130	0.02258087823
131	0.0224929661
132	0.02241831306
133	0.02234257338
134	0.0222837089
135	0.02222495728
136	0.02217581762
137	0.02210821214
138	0.02204809418
139	0.0219934876
140	0.02192942257
141	0.02187716507
142	0.02182406738
143	0.02177227003
144	0.02173035402
145	0.02167166706
146	0.02162456243
147	0.02157411801
148	0.02152877882
149	0.02147895126
150	0.02143698543
151	0.02139852925
152	0.02135181489
153	0.02131728135
154	0.02128247893
155	0.02123102268
156	0.02118457396
157	0.02114366943
158	0.02111634934
159	0.02108513264
160	0.02104657875
161	0.0210008476
162	0.02096280419
163	0.02093352804
164	0.02089400949
165	0.02087172768
166	0.02083918975
167	0.02080695908
168	0.02078364737
169	0.02075473879
170	0.02073164879
171	0.0206945021
172	0.0206636023
173	0.02062790071
174	0.02060315751
175	0.02057788797
176	0.02055342382
177	0.02052905649
178	0.02050617472
179	0.02047279618
180	0.02044366484
181	0.02042426237
182	0.0203869381
183	0.02035867099
184	0.02033748218
185	0.02030746366
186	0.02028904026
187	0.02026584927
188	0.02022735426
189	0.0202063629
190	0.02018111239
191	0.02015559176
192	0.0201275395
193	0.0201104773
194	0.02008705436
195	0.02006467313
196	0.02003710091
197	0.02000487059
198	0.01999103152
199	0.01996627049
200	0.01993706997
201	0.01990815274
202	0.01988078876
203	0.01986633573
204	0.01984748834
205	0.0198233753
206	0.01979797121
207	0.01977261197
208	0.01976124029
209	0.01974415498
210	0.01972272485
211	0.0197046868
212	0.0196876713
213	0.0196658888
214	0.01964213416
215	0.01962574081
216	0.01961324073
217	0.0195896696
218	0.01957074523
219	0.01955522533
220	0.01954431841
221	0.01953563665
222	0.01952036571
223	0.01949365937
224	0.01946349641
225	0.01944515523
226	0.01942069858
227	0.01940348656
228	0.01938059989
229	0.01936201794
230	0.01934865785
231	0.01932753919
232	0.01931052981
233	0.01928935056
234	0.01926873354
235	0.01925063533
236	0.0192360582
237	0.01921388886
238	0.0191946266
239	0.01918051308
240	0.01916779884
241	0.01914758266
242	0.01913383035
243	0.01911509618
244	0.01909493687
245	0.01908238584
246	0.01906440722
247	0.01905121569
248	0.0190346353
249	0.01902027423
250	0.01900130098
251	0.01898200597
252	0.01896528047
253	0.01894375561
254	0.01893236668
255	0.01891558554
256	0.01889888199
257	0.01888077588
258	0.01887083401
259	0.01886050137
260	0.01884323853
261	0.01882446515
262	0.01881302689
263	0.01880144843
264	0.0187848282
265	0.01877413492
266	0.01876252256
267	0.01875244389
268	0.01873413499
269	0.01871950608
270	0.01870373153
271	0.01868972789
272	0.01866904607
273	0.01865701096
274	0.0186469207
275	0.01863807808
276	0.01862174699
277	0.01860895153
278	0.01859068487
279	0.01857682741
280	0.01856356929
281	0.01855030809
282	0.01854092241
283	0.01852623135
284	0.01851209243
285	0.01850189159
286	0.01848574485
287	0.01847425289
288	0.01845882459
289	0.0184486731
290	0.01844043571
291	0.01842983789
292	0.01841593858
293	0.01840462452
294	0.01839057438
295	0.01837266877
296	0.01835985398
297	0.01834823454
298	0.01833584855
299	0.01832588273
300	0.01831353694
301	0.01830078359
302	0.01828747625
303	0.01827240098
304	0.01826195411
305	0.01824825813
306	0.01823732083
307	0.01822395453
308	0.01821740616
309	0.01820255706
310	0.01818367567
311	0.01817410395
312	0.01816492803
313	0.0181562847
314	0.01814493626
315	0.01813821181
316	0.01812825016
317	0.01811552357
318	0.01809914513
319	0.01808666955
320	0.01807933655
321	0.0180688956
322	0.01806090952
323	0.01804727776
324	0.01803314399
325	0.01802316539
326	0.01801281976
327	0.01799913311
328	0.01798831569
329	0.01797636392
330	0.01796406092
331	0.01794904069
332	0.01793855997
333	0.01792991003
334	0.01792332002
335	0.01791046662
336	0.01789985648
337	0.01788474842
338	0.01787939446
339	0.01787117923
340	0.01785251078
341	0.01784250487
342	0.01783561416
343	0.01782669016
344	0.01781657076
345	0.01780888442
346	0.01779832418
347	0.01778738051
348	0.0177743809
349	0.01776717951
350	0.01775917615
351	0.01774886604
352	0.01774205635
353	0.01773632192
354	0.01772849997
355	0.017714599
356	0.01771029924
357	0.01770303722
358	0.01769098153
359	0.01768418389
360	0.01767663559
361	0.01766804446
362	0.0176611652
363	0.01765293995
364	0.01764034952
365	0.01763423941
366	0.01761827653
367	0.01761069973
368	0.01759944853
369	0.01759056519
370	0.01758192036
371	0.01757368185
372	0.01756421001
373	0.01755567629
374	0.01754668004
375	0.01753999155
376	0.01752901277
377	0.01752300217
378	0.01751479668
379	0.01750742557
380	0.01750105134
381	0.01749002175
382	0.01748479169
383	0.01747448102
384	0.01746607203
385	0.01745795933
386	0.01744807179
387	0.01744314482
388	0.0174360141
389	0.01742623739
390	0.01742069757
391	0.01741373718
392	0.01740319472
393	0.01739249503
394	0.01738437991
395	0.01737437349
396	0.01736308463
397	0.01735535738
398	0.01734662547
399	0.01734007482
400	0.0173355998
401	0.01732904167
402	0.01732465535
403	0.01731557052
404	0.01730624708
405	0.0173014822
406	0.01729098295
407	0.01728476633
408	0.01727784436
409	0.01727179076
410	0.01726324999
411	0.01725312481
412	0.01724845583
413	0.01724099094
414	0.01723232486
415	0.01722116757
416	0.01721405481
417	0.01720563992
418	0.01719804676
419	0.01719206286
420	0.01718307977
421	0.017177556
422	0.01716862427
423	0.01716180503
424	0.01715334664
425	0.01714813949
426	0.01713974897
427	0.01713094844
428	0.01712408494
429	0.01711326576
430	0.01710342021
431	0.0170957411
432	0.01709015917
433	0.01708213216
434	0.01707349375
435	0.01706814901
436	0.01706214719
437	0.01705622732
438	0.0170526006
439	0.01704536534
440	0.01703703828
441	0.01703172299
442	0.01702081425
443	0.01701563426
444	0.01701029048
445	0.01700134017
446	0.01699578012
447	0.01699101258
448	0.01698156062
449	0.01697158097
450	0.01696485365
451	0.01696123526
452	0.0169562333
453	0.01694730905
454	0.0169424169
455	0.01692594582
456	0.01691527315
457	0.01690947606
458	0.01690453677
459	0.01689575287
460	0.01688851955
461	0.01688304751
462	0.01687296419
463	0.0168688597
464	0.01686403313
465	0.0168535459
466	0.01684872481
467	0.01683756574
468	0.01683431393
469	0.01682683604
470	0.01681979245
471	0.01681111692
472	0.01680334675
473	0.01679996851
474	0.01679567801
475	0.01679088354
476	0.01678462168
477	0.01677535541
478	0.01676617356
479	0.01675852331
480	0.01675269787
481	0.01674404293
482	0.01673752065
483	0.01673317793
484	0.01672731782
485	0.01672316712
486	0.01671624949
487	0.01670905366
488	0.01670239562
489	0.01669748468
490	0.01669421767
491	0.01668728973
492	0.01668427839
493	0.01667956941
494	0.01667304374
495	0.016669039
496	0.01666510919
497	0.01666147502
498	0.0166580122
499	0.01665240935
500	0.01664822627
501	0.01664202074
502	0.01663286044
503	0.01663008417
504	0.01662369906
505	0.01661956727
506	0.01661346417
507	0.01661056834
508	0.01660573663
509	0.01659851558
510	0.01659212508
511	0.0165817829
512	0.01657632667
513	0.01657346835
514	0.01656728468
515	0.01656491222
516	0.01656152008
517	0.01655490674
518	0.01654998339
519	0.01654199849
520	0.01653413267
521	0.01652704171
522	0.01652209828
523	0.01651822171
524	0.01651481347
525	0.01651175701
526	0.01650363216
527	0.01649837224
528	0.01649558196
529	0.01648824175
530	0.0164848115
531	0.01647981182
532	0.01647565564
533	0.01647134265
534	0.01646565084
535	0.01646062685
536	0.01645399242
537	0.01644616351
538	0.01644332506
539	0.01644017996
540	0.01643748968
541	0.01643349718
542	0.01642792585
543	0.01642329184
544	0.0164208177
545	0.01641065507
546	0.01640682294
547	0.01639820048
548	0.01639255796
549	0.01638508502
550	0.0163805682
551	0.01637482277
552	0.01636831698
553	0.01636196627
554	0.01635807378
555	0.01635304969
556	0.0163477405
557	0.01634485417
558	0.01633896613
559	0.01632992729
560	0.01632482822
561	0.0163177952
562	0.01631388819
563	0.01631043238
564	0.0163062409
565	0.01630340642
566	0.01629582353
567	0.01628864607
568	0.01628603727
569	0.01628281512
570	0.01628034658
571	0.01627483036
572	0.01627062938
573	0.01626540224
574	0.01626073455
575	0.01625654436
576	0.01624921589
577	0.01624037897
578	0.01623406698
579	0.01622332943
580	0.0162186329
581	0.01620930396
582	0.01620405412
583	0.01620101636
584	0.01619706471
585	0.01619411282
586	0.01618793738
587	0.01618464092
588	0.01617919144
589	0.01617488806
590	0.01616854774
591	0.01616485838
592	0.01615979846
593	0.01615167013
594	0.01614801502
595	0.01614443697
596	0.01614200099
597	0.01613859809
598	0.01613578368
599	0.01613105404
600	0.01612592266
601	0.01611927834
602	0.01611506799
603	0.01610709322
604	0.0160985953
605	0.01609256343
606	0.01608604168
607	0.01608274779
608	0.01607797891
609	0.01607139822
610	0.01606598999
611	0.01606007059
612	0.01605473563
613	0.01604944223
614	0.01604458426
615	0.01604032069
616	0.01603670896
617	0.016030204
618	0.01602546369
619	0.01602003689
620	0.01601571352
621	0.01601122605
622	0.01600416138
623	0.01599971805
624	0.01599239256
625	0.01598779521
626	0.01598350349
627	0.01597882323
628	0.01597470971
629	0.01597103221
630	0.01596634245
631	0.01596472759
632	0.01595936514
633	0.01595621684
634	0.01595239214
635	0.01594907097
636	0.01594554367
637	0.01594239055
638	0.01593729283
639	0.01593109199
640	0.0159275772
641	0.01592290253
642	0.01592116876
643	0.01591530555
644	0.01591112138
645	0.01590651704
646	0.01590290348
647	0.01589734799
648	0.01589069951
649	0.0158856567
650	0.01588173592
651	0.01587969763
652	0.0158746602
653	0.01587214954
654	0.01586750077
655	0.01586369544
656	0.01585977155
657	0.01585241135
658	0.01584758704
659	0.01584390425
660	0.01584158684
661	0.01583181585
662	0.01582574058
663	0.01582245194
664	0.01581975079
665	0.01581634013
666	0.01581193774
667	0.01580963781
668	0.01580336428
669	0.01579907056
670	0.01579609094
671	0.01579240591
672	0.01579083248
673	0.01578376215
674	0.01578142529
675	0.01577795086
676	0.015774473
677	0.01577138374
678	0.01576858945
679	0.01576539393
680	0.01576282293
681	0.01575832987
682	0.01575043269
683	0.01574288695
684	0.01573869828
685	0.01573589571
686	0.01573225867
687	0.01572843875
688	0.01572317685
689	0.0157209391
690	0.01571751057
691	0.01571034832
692	0.01570484062
693	0.01570008522
