iter	Passed	Remaining
166	400	47580
167	402	47488
168	403	47400
169	405	47345
170	407	47269
171	409	47219
172	411	47186
173	414	47200
174	416	47193
175	422	47643
176	425	47602
177	426	47549
178	428	47498
179	430	47419
180	432	47380
181	434	47302
182	437	47377
183	444	47903
184	446	47856
185	449	47851
186	451	47795
187	452	47707
188	454	47618
189	456	47561
190	458	47515
191	459	47445
192	461	47380
193	463	47302
194	465	47284
195	467	47251
196	469	47192
197	471	47137
198	473	47106
199	475	47049
200	477	46995
201	478	46940
202	485	47304
203	487	47298
204	497	48055
205	501	48147
206	502	48086
207	505	48142
208	507	48100
209	509	48040
210	511	47994
211	514	48002
212	516	47972
213	518	47932
214	520	47890
215	522	47837
216	524	47793
217	526	47736
218	528	47709
219	530	47689
220	532	47644
221	534	47608
222	537	47658
223	544	48032
224	546	48010
225	548	47985
226	550	47941
227	552	47943
228	555	47918
229	556	47860
230	559	47923
231	562	47895
232	564	47861
233	566	47820
234	567	47753
235	569	47730
236	572	47704
237	573	47653
238	576	47626
239	578	47601
240	579	47551
241	581	47504
242	584	47497
243	585	47437
244	587	47400
245	589	47371
246	592	47412
247	594	47346
248	596	47321
249	600	47472
250	603	47496
251	605	47444
252	607	47423
253	610	47461
254	614	47569
255	616	47584
256	619	47589
257	623	47702
258	624	47601
259	625	47499
260	626	47400
261	632	47672
262	635	47696
263	638	47709
264	639	47650
265	641	47602
266	643	47542
267	645	47509
268	647	47483
269	649	47456
270	651	47411
271	653	47388
272	655	47347
273	656	47293
274	658	47256
275	660	47236
276	662	47189
277	664	47142
278	666	47096
279	668	47047
280	670	47040
281	672	47010
282	674	47001
283	676	46992
284	678	46958
285	680	46922
286	683	46925
287	686	46954
288	687	46900
289	689	46872
290	691	46832
291	693	46836
292	695	46799
293	697	46766
294	699	46721
295	702	46733
296	704	46751
297	710	46998
298	713	47011
299	715	46968
300	718	47024
301	727	47454
302	732	47627
303	734	47576
304	736	47533
305	737	47495
306	739	47463
307	742	47460
308	744	47474
309	747	47447
310	748	47397
311	750	47338
312	752	47303
313	754	47296
314	756	47270
315	758	47225
316	759	47182
317	762	47166
318	764	47166
319	767	47184
320	769	47163
321	770	47114
322	773	47097
323	774	47062
324	778	47115
325	781	47163
326	783	47131
327	785	47115
328	787	47101
329	789	47063
330	791	47029
331	794	47039
332	795	47011
333	797	46978
334	799	46953
335	802	46941
336	803	46892
337	806	46895
338	808	46861
339	810	46842
340	812	46829
341	814	46808
342	816	46777
343	818	46772
344	820	46733
345	822	46703
346	824	46679
347	826	46659
348	828	46636
349	830	46609
350	832	46580
351	834	46576
352	836	46553
353	838	46521
354	839	46483
355	842	46484
356	844	46439
357	846	46424
358	848	46399
359	850	46379
360	851	46335
361	853	46305
362	855	46293
363	857	46279
364	859	46239
365	861	46234
366	863	46217
367	865	46193
368	868	46181
369	869	46156
370	871	46129
371	874	46134
372	876	46100
373	878	46075
374	880	46061
375	882	46035
376	883	46005
377	885	45974
378	887	45949
379	889	45929
380	891	45894
381	892	45857
382	894	45823
383	896	45819
384	898	45795
385	900	45766
386	902	45753
387	904	45718
388	908	45787
389	910	45761
390	913	45788
391	919	46010
392	924	46124
393	928	46182
394	939	46607
395	945	46818
396	953	47076
397	961	47346
398	967	47525
399	971	47600
400	976	47704
401	980	47806
402	983	47818
403	987	47904
404	991	47977
405	996	48076
406	1003	48302
407	1007	48379
408	1010	48399
409	1012	48400
410	1017	48482
411	1019	48482
412	1021	48438
413	1023	48410
414	1024	48367
415	1026	48329
416	1028	48308
417	1030	48284
418	1032	48258
419	1034	48222
420	1036	48192
421	1037	48155
422	1039	48124
423	1041	48102
424	1044	48090
425	1045	48053
426	1048	48039
427	1049	48014
428	1052	48019
429	1054	47997
430	1056	47974
431	1058	47945
432	1060	47934
433	1062	47910
434	1064	47891
435	1066	47862
436	1069	47856
437	1070	47828
438	1072	47801
439	1074	47776
440	1076	47764
441	1078	47736
442	1080	47718
443	1082	47679
444	1084	47667
445	1086	47637
446	1088	47608
447	1090	47581
448	1093	47617
449	1099	47772
450	1101	47747
451	1103	47719
452	1105	47690
453	1107	47687
454	1109	47663
455	1111	47642
456	1113	47618
457	1115	47611
458	1117	47580
459	1119	47555
460	1121	47528
461	1123	47500
462	1124	47469
463	1126	47447
464	1128	47409
465	1130	47391
466	1132	47369
467	1134	47350
468	1136	47318
469	1137	47285
470	1140	47286
471	1142	47273
472	1144	47243
473	1146	47221
474	1148	47225
475	1150	47198
476	1152	47178
477	1154	47153
478	1156	47135
479	1158	47122
480	1160	47095
481	1162	47057
482	1164	47048
483	1166	47019
484	1167	46992
485	1169	46964
486	1172	46960
487	1173	46926
488	1175	46900
489	1177	46887
490	1179	46863
491	1181	46839
492	1183	46814
493	1184	46788
494	1186	46770
495	1188	46749
496	1190	46714
497	1192	46705
498	1194	46685
499	1196	46670
500	1198	46646
501	1200	46626
502	1202	46606
503	1204	46588
504	1206	46571
505	1208	46547
506	1211	46590
507	1213	46568
508	1215	46537
509	1217	46517
510	1219	46521
511	1221	46505
512	1223	46483
513	1225	46462
514	1227	46445
515	1229	46426
516	1231	46400
517	1233	46397
518	1235	46391
519	1238	46380
520	1239	46357
521	1241	46336
522	1244	46334
523	1246	46312
524	1247	46287
525	1249	46260
526	1252	46269
527	1254	46249
528	1256	46256
529	1258	46239
530	1260	46211
531	1262	46191
532	1264	46186
533	1266	46178
534	1268	46157
535	1270	46142
536	1272	46119
537	1274	46108
538	1276	46084
539	1277	46050
540	1279	46020
541	1281	45989
542	1282	45962
543	1284	45945
544	1286	45931
545	1288	45916
546	1290	45905
547	1292	45893
548	1294	45877
549	1298	45908
550	1300	45901
551	1302	45884
552	1304	45858
553	1305	45836
554	1307	45819
555	1309	45799
556	1311	45780
557	1313	45765
558	1315	45760
559	1317	45741
560	1319	45717
561	1321	45691
562	1323	45686
563	1325	45670
564	1327	45661
565	1329	45645
566	1331	45647
567	1333	45632
568	1335	45610
569	1337	45583
570	1339	45576
571	1341	45548
572	1342	45530
573	1344	45507
574	1346	45498
575	1348	45481
576	1350	45463
577	1352	45433
578	1354	45416
579	1356	45421
580	1358	45411
581	1360	45393
582	1362	45374
583	1364	45367
584	1366	45346
585	1368	45333
586	1370	45313
587	1372	45295
588	1373	45278
589	1375	45265
590	1377	45244
591	1379	45233
592	1381	45220
593	1383	45192
594	1385	45172
595	1387	45169
596	1389	45167
597	1391	45150
598	1393	45133
599	1395	45127
600	1397	45107
601	1399	45082
602	1400	45061
603	1402	45050
604	1405	45045
605	1406	45025
606	1408	45008
607	1411	45008
608	1412	44989
609	1414	44968
610	1416	44958
611	1419	44955
612	1420	44934
613	1422	44922
614	1424	44900
615	1426	44895
616	1428	44879
617	1430	44858
618	1432	44840
619	1433	44816
620	1435	44809
621	1437	44799
622	1439	44784
623	1442	44777
624	1444	44773
625	1446	44757
626	1447	44739
627	1450	44750
628	1452	44733
629	1454	44715
630	1456	44703
631	1458	44702
632	1460	44683
633	1462	44660
634	1463	44635
635	1465	44617
636	1467	44608
637	1469	44594
638	1471	44579
639	1473	44562
640	1475	44551
641	1476	44530
642	1478	44510
643	1480	44488
644	1482	44474
645	1484	44460
646	1486	44450
647	1488	44438
648	1490	44438
649	1492	44420
650	1494	44410
651	1495	44390
652	1497	44382
653	1499	44366
654	1501	44353
655	1504	44349
656	1506	44339
657	1507	44326
658	1509	44303
659	1511	44285
660	1512	44263
661	1514	44254
662	1516	44237
663	1518	44212
664	1519	44192
665	1521	44169
666	1523	44163
667	1525	44152
668	1527	44136
669	1529	44124
670	1531	44124
671	1533	44113
672	1535	44102
673	1538	44106
674	1540	44097
675	1542	44082
676	1543	44068
677	1546	44062
678	1547	44044
679	1553	44139
680	1558	44198
681	1560	44211
682	1562	44193
683	1576	44518
684	1582	44615
685	1587	44704
686	1592	44766
687	1596	44825
688	1601	44898
689	1607	44983
690	1612	45047
691	1617	45137
692	1622	45207
693	1627	45273
694	1631	45330
695	1637	45405
696	1641	45447
697	1646	45532
698	1652	45630
699	1657	45709
700	1663	45810
701	1671	45935
702	1675	46003
703	1682	46109
704	1688	46203
705	1693	46273
706	1697	46330
707	1702	46377
708	1706	46422
709	1712	46524
710	1717	46601
711	1722	46665
712	1726	46701
713	1731	46775
714	1736	46845
715	1742	46933
716	1747	46990
717	1751	47034
718	1756	47108
719	1761	47180
720	1765	47197
721	1771	47293
722	1775	47344
723	1780	47396
724	1786	47495
725	1795	47654
726	1802	47793
727	1808	47867
728	1813	47949
729	1818	47996
730	1823	48077
731	1828	48134
732	1832	48180
733	1838	48244
734	1841	48261
735	1843	48240
736	1845	48232
737	1847	48214
738	1851	48249
739	1854	48261
740	1856	48248
741	1858	48246
742	1860	48231
743	1863	48221
744	1866	48251
745	1871	48309
746	1875	48334
747	1878	48341
748	1882	48378
749	1889	48491
750	1895	48594
751	1901	48669
752	1907	48753
753	1912	48811
754	1915	48836
755	1920	48890
756	1926	48965
757	1933	49091
758	1939	49177
759	1942	49179
760	1945	49182
761	1947	49172
762	1949	49149
763	1951	49141
764	1954	49139
765	1957	49161
766	1959	49148
767	1962	49139
768	1964	49130
769	1972	49249
770	1978	49342
771	1983	49414
772	1987	49424
773	1991	49477
774	1997	49553
775	2002	49611
776	2006	49630
777	2008	49614
778	2010	49600
779	2011	49576
780	2014	49569
781	2016	49550
782	2018	49529
783	2023	49603
784	2025	49581
785	2030	49634
786	2032	49625
787	2034	49608
788	2037	49621
789	2040	49625
790	2044	49654
791	2047	49646
792	2049	49629
793	2051	49628
794	2053	49618
795	2056	49626
796	2060	49640
797	2062	49638
798	2065	49625
799	2067	49618
800	2071	49646
801	2078	49746
802	2083	49814
803	2087	49842
804	2092	49888
805	2096	49934
806	2098	49918
807	2100	49903
808	2104	49925
809	2108	49947
810	2111	49968
811	2115	49995
812	2120	50054
813	2124	50082
814	2131	50164
815	2137	50245
816	2140	50254
817	2144	50299
818	2146	50277
819	2149	50274
820	2153	50300
821	2154	50277
822	2156	50260
823	2160	50268
824	2161	50248
825	2163	50232
826	2166	50226
827	2168	50206
828	2173	50273
829	2175	50255
830	2177	50237
831	2180	50231
832	2182	50221
833	2184	50206
834	2186	50193
835	2188	50177
836	2192	50199
837	2201	50345
838	2211	50502
839	2219	50621
840	2223	50649
841	2230	50740
842	2238	50870
843	2244	50951
844	2250	51005
845	2253	51029
846	2260	51125
847	2266	51192
848	2269	51197
849	2272	51186
850	2273	51166
851	2275	51144
852	2277	51124
853	2280	51120
854	2282	51107
855	2284	51094
856	2286	51070
857	2289	51086
858	2292	51090
859	2294	51065
860	2296	51040
861	2299	51057
862	2302	51060
863	2305	51061
864	2308	51076
865	2315	51169
866	2323	51285
867	2328	51315
868	2333	51366
869	2339	51432
870	2342	51439
871	2343	51415
872	2349	51467
873	2354	51524
874	2356	51508
875	2358	51494
876	2360	51481
877	2362	51462
878	2365	51449
879	2367	51431
880	2369	51424
881	2371	51406
882	2373	51387
883	2376	51382
884	2380	51419
885	2386	51483
886	2391	51537
887	2398	51618
888	2400	51604
889	2402	51583
890	2404	51561
891	2406	51553
892	2413	51630
893	2416	51640
894	2419	51654
895	2422	51643
896	2423	51620
897	2426	51606
898	2429	51612
899	2431	51593
900	2433	51575
901	2434	51556
902	2438	51564
903	2447	51696
904	2450	51706
905	2452	51686
906	2454	51672
907	2457	51664
908	2458	51641
909	2461	51630
910	2464	51639
911	2467	51634
912	2471	51664
913	2473	51659
914	2475	51642
915	2478	51627
916	2479	51607
917	2482	51597
918	2484	51577
919	2486	51561
920	2487	51540
921	2489	51516
922	2495	51580
923	2499	51597
924	2501	51594
925	2504	51580
926	2511	51665
927	2519	51776
928	2525	51854
929	2532	51924
930	2539	52007
931	2541	52005
932	2543	51988
933	2546	51982
934	2548	51968
935	2551	51972
936	2554	51961
937	2556	51954
938	2561	51991
939	2563	51970
940	2565	51967
941	2567	51951
942	2569	51933
943	2571	51907
944	2573	51899
945	2575	51879
946	2580	51920
947	2583	51910
948	2585	51910
949	2595	52036
950	2602	52126
951	2608	52188
952	2610	52181
953	2612	52162
954	2615	52157
955	2617	52143
956	2619	52122
957	2622	52125
958	2627	52173
959	2629	52150
960	2631	52128
961	2633	52122
962	2635	52108
963	2639	52123
964	2642	52117
965	2644	52101
966	2649	52145
967	2651	52127
968	2653	52114
969	2656	52107
970	2658	52100
971	2660	52082
972	2662	52063
973	2664	52041
974	2666	52040
975	2671	52078
976	2674	52066
977	2676	52050
978	2677	52029
979	2679	52004
980	2681	51991
981	2683	51974
982	2685	51961
983	2687	51943
984	2689	51923
985	2694	51966
986	2696	51945
987	2698	51936
988	2700	51919
989	2703	51911
990	2705	51894
991	2707	51878
992	2709	51866
993	2712	51870
994	2714	51855
995	2717	51850
996	2719	51829
997	2721	51813
998	2723	51798
999	2725	51782
1000	2727	51764
1001	2729	51748
1002	2731	51727
1003	2733	51720
1004	2735	51702
1005	2737	51687
1006	2739	51663
1007	2741	51649
1008	2743	51634
1009	2745	51614
1010	2747	51595
1011	2749	51582
1012	2750	51561
1013	2752	51541
1014	2754	51524
1015	2756	51501
1016	2758	51492
1017	2760	51470
1018	2762	51450
1019	2763	51427
1020	2765	51414
1021	2767	51393
1022	2769	51371
1023	2771	51353
1024	2773	51337
1025	2775	51322
1026	2776	51301
1027	2778	51280
1028	2780	51260
1029	2782	51246
1030	2784	51225
1031	2786	51206
1032	2787	51189
1033	2790	51177
1034	2792	51161
1035	2794	51162
1036	2797	51152
1037	2799	51132
1038	2802	51145
1039	2804	51130
1040	2806	51113
1041	2809	51115
1042	2811	51100
1043	2814	51098
1044	2817	51101
1045	2819	51093
1046	2822	51101
1047	2825	51099
1048	2827	51082
1049	2829	51071
1050	2833	51078
1051	2834	51060
1052	2837	51051
1053	2839	51049
1054	2843	51053
1055	2845	51047
1056	2848	51056
1057	2850	51039
1058	2852	51027
1059	2855	51026
1060	2857	51008
1061	2859	50989
1062	2861	50983
1063	2864	50978
1064	2866	50961
1065	2868	50942
1066	2871	50954
1067	2873	50934
1068	2875	50920
1069	2877	50911
1070	2880	50915
1071	2882	50899
1072	2884	50883
1073	2887	50888
1074	2890	50878
1075	2891	50858
1076	2894	50854
1077	2896	50844
1078	2898	50827
1079	2901	50826
1080	2904	50831
1081	2906	50811
1082	2907	50791
1083	2911	50797
1084	2913	50783
1085	2915	50768
1086	2917	50770
1087	2919	50751
1088	2921	50740
1089	2923	50722
1090	2926	50720
1091	2928	50706
1092	2930	50694
1093	2934	50713
1094	2936	50698
1095	2938	50682
1096	2940	50675
1097	2943	50664
1098	2944	50644
1099	2946	50634
1100	2949	50636
1101	2952	50624
1102	2953	50608
1103	2956	50605
1104	2959	50602
1105	2961	50590
1106	2963	50579
1107	2966	50581
1108	2968	50564
1109	2970	50548
1110	2973	50559
1111	2975	50545
1112	2978	50538
1113	2981	50540
1114	2982	50523
1115	2984	50507
1116	2987	50500
1117	2989	50490
1118	2991	50475
1119	2993	50456
1120	2995	50449
1121	2997	50441
1122	3000	50443
1123	3003	50438
1124	3006	50435
1125	3008	50425
1126	3010	50417
1127	3012	50408
1128	3015	50406
1129	3018	50399
1130	3020	50392
1131	3022	50378
1132	3024	50362
1133	3027	50368
1134	3030	50372
1135	3033	50368
1136	3036	50368
1137	3038	50358
1138	3040	50344
1139	3043	50350
1140	3045	50344
1141	3048	50334
1142	3051	50337
1143	3053	50328
1144	3055	50320
1145	3059	50328
1146	3061	50318
1147	3063	50301
1148	3066	50310
1149	3068	50291
1150	3070	50280
1151	3072	50276
1152	3074	50258
1153	3077	50251
1154	3078	50235
1155	3081	50231
1156	3083	50216
1157	3085	50206
1158	3087	50187
1159	3090	50191
1160	3092	50181
1161	3094	50163
1162	3097	50175
1163	3099	50155
1164	3101	50147
1165	3105	50164
1166	3107	50150
1167	3109	50141
1168	3113	50146
1169	3115	50135
1170	3117	50123
1171	3119	50109
1172	3121	50102
1173	3124	50098
1174	3126	50082
1175	3129	50087
1176	3130	50071
1177	3133	50060
1178	3136	50067
1179	3138	50055
1180	3140	50041
1181	3143	50040
1182	3145	50025
1183	3157	50172
1184	3173	50385
1185	3178	50417
1186	3180	50404
1187	3183	50406
1188	3186	50414
1189	3188	50396
1190	3192	50413
1191	3194	50399
1192	3196	50384
1193	3198	50380
1194	3201	50377
1195	3203	50370
1196	3206	50361
1197	3208	50353
1198	3210	50338
1199	3212	50326
1200	3215	50336
1201	3217	50319
1202	3219	50307
1203	3222	50305
1204	3225	50302
1205	3227	50295
1206	3230	50302
1207	3235	50327
1208	3238	50335
1209	3244	50376
1210	3249	50421
1211	3252	50416
1212	3256	50436
1213	3259	50433
1214	3262	50436
1215	3263	50417
1216	3265	50404
1217	3268	50396
1218	3270	50389
1219	3272	50373
1220	3274	50367
1221	3277	50364
1222	3279	50346
1223	3281	50339
1224	3284	50339
1225	3287	50335
1226	3289	50333
1227	3292	50332
1228	3295	50326
1229	3296	50308
1230	3299	50303
1231	3302	50309
1232	3307	50337
1233	3310	50342
1234	3312	50328
1235	3314	50315
1236	3324	50425
1237	3326	50418
1238	3328	50402
1239	3330	50387
1240	3333	50389
1241	3340	50454
1242	3346	50492
1243	3356	50599
1244	3363	50662
1245	3368	50706
1246	3375	50769
1247	3379	50775
1248	3383	50796
1249	3386	50792
1250	3389	50793
1251	3391	50782
1252	3393	50773
1253	3396	50778
1254	3399	50773
1255	3401	50759
1256	3404	50768
1257	3407	50759
1258	3409	50759
1259	3413	50767
1260	3414	50748
1261	3417	50739
1262	3420	50743
1263	3423	50747
1264	3428	50781
1265	3433	50811
1266	3435	50800
1267	3437	50783
1268	3439	50773
1269	3442	50773
1270	3444	50763
1271	3446	50745
1272	3448	50736
1273	3451	50731
1274	3453	50718
1275	3455	50702
1276	3458	50707
1277	3460	50695
1278	3462	50678
1279	3464	50666
1280	3467	50671
1281	3470	50672
1282	3473	50670
1283	3475	50661
1284	3477	50643
1285	3479	50627
1286	3482	50639
1287	3484	50625
1288	3486	50609
1289	3489	50606
1290	3491	50594
1291	3492	50577
1292	3494	50561
1293	3498	50569
1294	3500	50558
1295	3504	50572
1296	3506	50568
1297	3508	50554
1298	3510	50541
1299	3513	50546
1300	3516	50534
1301	3517	50519
1302	3520	50517
1303	3522	50509
1304	3525	50511
1305	3529	50517
1306	3531	50513
1307	3534	50505
1308	3538	50528
1309	3541	50529
1310	3544	50534
1311	3547	50534
1312	3549	50523
1313	3553	50526
1314	3554	50513
1315	3556	50500
1316	3558	50487
1317	3562	50490
1318	3563	50476
1319	3565	50462
1320	3569	50474
1321	3571	50460
1322	3573	50445
1323	3576	50449
1324	3579	50445
1325	3580	50426
1326	3582	50416
1327	3586	50427
1328	3588	50415
1329	3591	50417
1330	3608	50608
1331	3611	50620
1332	3616	50642
1333	3620	50666
1334	3626	50707
1335	3633	50756
1336	3636	50768
1337	3641	50791
1338	3646	50820
1339	3651	50849
1340	3656	50881
1341	3661	50908
1342	3665	50919
1343	3667	50910
1344	3670	50908
1345	3672	50891
1346	3675	50896
1347	3677	50891
1348	3680	50889
1349	3683	50886
1350	3685	50875
1351	3688	50871
1352	3691	50877
1353	3695	50886
1354	3696	50869
1355	3699	50863
1356	3701	50859
1357	3704	50848
1358	3706	50844
1359	3709	50845
1360	3711	50835
1361	3714	50829
1362	3718	50843
1363	3720	50829
1364	3722	50813
1365	3725	50827
1366	3727	50812
1367	3729	50795
1368	3731	50783
1369	3734	50787
1370	3736	50771
1371	3738	50757
1372	3741	50763
1373	3743	50750
1374	3745	50734
1375	3747	50719
1376	3750	50727
1377	3752	50713
1378	3754	50704
1379	3758	50710
1380	3760	50699
1381	3764	50710
1382	3766	50697
1383	3768	50683
1384	3770	50670
1385	3773	50678
1386	3775	50665
1387	3777	50650
1388	3781	50664
1389	3783	50651
1390	3784	50634
1391	3790	50676
1392	3792	50663
1393	3796	50671
1394	3798	50660
1395	3800	50651
1396	3803	50648
1397	3805	50632
1398	3806	50617
1399	3808	50600
1400	3812	50608
1401	3814	50595
1402	3815	50580
1403	3818	50572
1404	3821	50577
1405	3823	50561
1406	3826	50561
1407	3829	50561
1408	3830	50547
1409	3832	50532
1410	3835	50535
1411	3837	50521
1412	3839	50503
1413	3841	50489
1414	3848	50542
1415	3850	50539
1416	3853	50533
1417	3854	50517
1418	3856	50504
1419	3860	50508
1420	3861	50491
1421	3863	50477
1422	3866	50472
1423	3868	50466
1424	3870	50454
1425	3872	50441
1426	3875	50442
1427	3877	50432
1428	3879	50418
1429	3882	50420
1430	3885	50412
1431	3886	50397
1432	3888	50387
1433	3891	50385
1434	3894	50378
1435	3902	50447
1436	3905	50452
1437	3907	50441
1438	3909	50431
1439	3911	50416
1440	3914	50420
1441	3916	50407
1442	3918	50392
1443	3922	50403
1444	3924	50391
1445	3926	50380
1446	3928	50374
1447	3931	50366
1448	3932	50352
1449	3935	50345
1450	3937	50330
1451	3938	50317
1452	3941	50312
1453	3943	50303
1454	3946	50296
1455	3947	50280
1456	3949	50269
1457	3953	50272
1458	3955	50260
1459	3957	50258
1460	3960	50249
1461	3961	50236
1462	3963	50223
1463	3966	50216
1464	3968	50206
1465	3970	50194
1466	3972	50189
1467	3974	50172
1468	3976	50157
1469	3977	50140
1470	3979	50127
1471	3981	50117
1472	3983	50109
1473	3986	50099
1474	3988	50088
1475	3990	50079
1476	3992	50066
1477	3994	50052
1478	3995	50038
1479	3998	50032
1480	4000	50018
1481	4001	50005
1482	4003	49991
1483	4005	49980
1484	4007	49965
1485	4009	49950
1486	4011	49937
1487	4013	49931
1488	4015	49920
1489	4017	49905
1490	4019	49895
1491	4021	49889
1492	4023	49876
1493	4025	49860
1494	4027	49847
1495	4029	49838
1496	4031	49823
1497	4033	49812
1498	4034	49797
1499	4036	49788
1500	4038	49776
1501	4040	49762
1502	4042	49753
1503	4045	49747
1504	4047	49737
1505	4049	49733
1506	4051	49720
1507	4053	49709
1508	4055	49701
1509	4057	49686
1510	4059	49673
1511	4061	49662
1512	4063	49648
1513	4065	49634
1514	4066	49620
1515	4068	49607
1516	4070	49595
1517	4072	49585
1518	4074	49573
1519	4076	49565
1520	4078	49552
1521	4080	49541
1522	4082	49529
1523	4084	49519
1524	4086	49505
1525	4088	49492
1526	4089	49477
1527	4091	49467
1528	4095	49471
1529	4097	49463
1530	4099	49450
1531	4101	49444
1532	4103	49428
1533	4105	49415
1534	4107	49405
1535	4109	49402
1536	4111	49388
1537	4113	49376
1538	4115	49367
1539	4117	49356
1540	4119	49341
1541	4120	49326
1542	4122	49315
1543	4124	49305
1544	4126	49292
1545	4128	49278
1546	4130	49264
1547	4132	49256
1548	4134	49246
1549	4136	49234
1550	4137	49220
1551	4139	49209
1552	4141	49198
1553	4143	49186
1554	4145	49173
1555	4147	49161
1556	4149	49147
1557	4150	49134
1558	4152	49121
1559	4154	49107
1560	4156	49099
1561	4158	49086
1562	4160	49072
1563	4162	49065
1564	4164	49058
1565	4166	49045
1566	4168	49033
1567	4170	49019
1568	4172	49011
1569	4173	48995
1570	4175	48987
1571	4177	48974
1572	4179	48966
1573	4182	48956
1574	4183	48944
1575	4185	48934
1576	4188	48928
1577	4190	48917
1578	4191	48904
1579	4194	48896
1580	4197	48898
1581	4199	48888
1582	4201	48875
1583	4202	48864
1584	4204	48854
1585	4206	48842
1586	4208	48830
1587	4210	48818
1588	4212	48809
1589	4214	48801
1590	4216	48786
1591	4218	48775
1592	4220	48770
1593	4222	48759
1594	4224	48749
1595	4226	48737
1596	4228	48727
1597	4230	48713
1598	4231	48699
1599	4233	48690
1600	4236	48685
1601	4238	48675
1602	4240	48661
1603	4242	48653
1604	4243	48640
1605	4245	48629
1606	4247	48617
1607	4249	48610
1608	4252	48604
1609	4254	48593
1610	4256	48580
1611	4257	48570
1612	4260	48562
1613	4261	48549
1614	4263	48540
1615	4265	48528
1616	4268	48522
1617	4269	48508
1618	4272	48503
1619	4274	48493
1620	4276	48486
1621	4278	48478
1622	4280	48468
1623	4282	48455
1624	4284	48446
1625	4286	48435
1626	4287	48422
1627	4289	48412
1628	4292	48403
1629	4293	48390
1630	4295	48380
1631	4297	48370
1632	4300	48367
1633	4302	48356
1634	4303	48340
1635	4305	48329
1636	4307	48322
1637	4309	48312
1638	4311	48303
1639	4313	48294
1640	4315	48284
1641	4318	48277
1642	4319	48266
1643	4321	48255
1644	4323	48246
1645	4325	48236
1646	4327	48224
1647	4329	48210
1648	4331	48201
1649	4333	48189
1650	4335	48179
1651	4337	48171
1652	4339	48161
1653	4340	48147
1654	4342	48137
1655	4344	48124
1656	4346	48114
1657	4347	48099
1658	4349	48088
1659	4351	48076
1660	4353	48066
1661	4356	48062
1662	4357	48052
1663	4359	48041
1664	4361	48028
1665	4363	48022
1666	4365	48014
1667	4368	48007
1668	4369	47996
1669	4371	47987
1670	4373	47975
1671	4375	47964
1672	4379	47972
1673	4381	47962
1674	4382	47950
1675	4385	47944
1676	4386	47925
1677	4388	47912
1678	4389	47902
1679	4391	47890
1680	4395	47896
1681	4397	47886
1682	4398	47875
1683	4402	47878
1684	4404	47873
1685	4406	47861
1686	4408	47859
1687	4411	47860
1688	4413	47851
1689	4416	47844
1690	4419	47850
1691	4421	47837
1692	4422	47827
1693	4426	47829
1694	4428	47820
1695	4429	47807
1696	4431	47795
1697	4435	47803
1698	4436	47789
1699	4438	47777
1700	4441	47778
1701	4443	47769
1702	4445	47761
1703	4447	47753
1704	4450	47756
1705	4452	47745
1706	4454	47736
1707	4457	47738
1708	4459	47729
