iter	Passed	Remaining
655	1821	53717
656	1823	53695
657	1826	53675
658	1828	53664
659	1830	53641
660	1832	53627
661	1834	53598
662	1838	53608
663	1839	53578
664	1842	53581
665	1846	53591
666	1847	53562
667	1850	53562
668	1854	53580
669	1857	53579
670	1859	53566
671	1863	53607
672	1865	53579
673	1868	53579
674	1870	53560
675	1872	53538
676	1874	53504
677	1877	53498
678	1879	53467
679	1881	53452
680	1883	53419
681	1885	53401
682	1886	53367
683	1888	53338
684	1890	53319
685	1893	53314
686	1895	53294
687	1898	53276
688	1901	53281
689	1902	53252
690	1905	53234
691	1906	53203
692	1909	53203
693	1911	53180
694	1913	53160
695	1916	53151
696	1918	53132
697	1920	53116
698	1922	53089
699	1926	53106
700	1928	53089
701	1930	53059
702	1933	53066
703	1935	53043
704	1937	53017
705	1939	52994
706	1941	52987
707	1944	52976
708	1945	52938
709	1948	52930
710	1950	52920
711	1952	52905
712	1954	52880
713	1960	52964
714	1962	52936
715	1966	52950
716	1967	52920
717	1969	52895
718	1972	52897
719	1974	52872
720	1976	52845
721	1978	52819
722	1981	52832
723	1984	52826
724	1986	52808
725	1989	52818
726	1991	52807
727	1993	52771
728	1996	52771
729	1998	52750
730	2000	52731
731	2002	52720
732	2005	52727
733	2008	52716
734	2010	52687
735	2013	52692
736	2015	52680
737	2017	52661
738	2020	52660
739	2022	52632
740	2024	52605
741	2025	52580
742	2029	52593
743	2031	52577
744	2033	52549
745	2036	52552
746	2037	52521
747	2040	52516
748	2043	52524
749	2045	52509
750	2048	52497
751	2050	52480
752	2054	52525
753	2056	52501
754	2059	52501
755	2061	52487
756	2064	52470
757	2066	52453
758	2068	52447
759	2070	52422
760	2072	52404
761	2076	52413
762	2077	52384
763	2080	52372
764	2081	52344
765	2084	52351
766	2087	52339
767	2088	52310
768	2092	52318
769	2093	52293
770	2096	52283
771	2099	52280
772	2101	52269
773	2103	52256
774	2105	52229
775	2108	52240
776	2110	52222
777	2112	52204
778	2115	52190
779	2117	52177
780	2120	52169
781	2121	52146
782	2124	52146
783	2126	52117
784	2128	52104
785	2130	52089
786	2133	52086
787	2135	52072
788	2137	52043
789	2140	52052
790	2142	52041
791	2144	52017
792	2151	52108
793	2153	52083
794	2156	52102
795	2158	52085
796	2161	52072
797	2164	52082
798	2166	52060
799	2168	52047
800	2171	52060
801	2173	52037
802	2176	52023
803	2179	52030
804	2181	52012
805	2183	51993
806	2185	51967
807	2188	51978
808	2190	51958
809	2192	51941
810	2195	51948
811	2197	51926
812	2199	51911
813	2201	51891
814	2204	51893
815	2206	51877
816	2208	51864
817	2212	51873
818	2213	51849
819	2216	51835
820	2218	51836
821	2220	51816
822	2223	51799
823	2225	51784
824	2228	51798
825	2230	51776
826	2232	51762
827	2235	51764
828	2237	51754
829	2240	51749
830	2244	51775
831	2247	51788
832	2249	51771
833	2252	51769
834	2254	51747
835	2256	51730
836	2259	51733
837	2261	51713
838	2264	51705
839	2267	51726
840	2269	51709
841	2272	51695
842	2274	51696
843	2276	51678
844	2279	51664
845	2281	51665
846	2284	51659
847	2286	51642
848	2288	51625
849	2291	51619
850	2293	51602
851	2295	51581
852	2296	51557
853	2299	51561
854	2302	51550
855	2304	51531
856	2307	51532
857	2308	51512
858	2311	51495
859	2312	51471
860	2316	51486
861	2318	51468
862	2320	51453
863	2322	51439
864	2324	51422
865	2327	51429
866	2330	51424
867	2353	51875
868	2359	51938
869	2366	52025
870	2370	52064
871	2375	52118
872	2379	52124
873	2383	52157
874	2387	52188
875	2393	52260
876	2398	52296
877	2401	52308
878	2406	52347
879	2409	52351
880	2412	52354
881	2414	52342
882	2416	52325
883	2419	52322
884	2422	52321
885	2424	52300
886	2427	52305
887	2431	52321
888	2433	52319
889	2436	52308
890	2442	52379
891	2444	52365
892	2447	52359
893	2449	52340
894	2451	52330
895	2454	52341
896	2457	52327
897	2459	52319
898	2462	52330
899	2466	52344
900	2469	52341
901	2471	52330
902	2474	52326
903	2476	52321
904	2479	52321
905	2481	52305
906	2483	52285
907	2487	52296
908	2490	52297
909	2491	52276
910	2495	52283
911	2498	52289
912	2500	52264
913	2503	52278
914	2505	52267
915	2507	52240
916	2510	52243
917	2513	52241
918	2514	52213
919	2517	52211
920	2520	52213
921	2522	52200
922	2525	52198
923	2528	52195
924	2530	52181
925	2533	52183
926	2536	52184
927	2538	52169
928	2540	52157
929	2546	52217
930	2548	52204
931	2552	52215
932	2554	52203
933	2556	52188
934	2559	52197
935	2562	52184
936	2563	52163
937	2570	52230
938	2571	52208
939	2577	52254
940	2580	52274
941	2584	52294
942	2586	52275
943	2588	52256
944	2592	52276
945	2595	52273
946	2598	52287
947	2600	52271
948	2604	52288
949	2607	52290
950	2610	52287
951	2612	52266
952	2615	52268
953	2617	52257
954	2619	52245
955	2624	52273
956	2627	52277
957	2630	52294
958	2633	52298
959	2636	52282
960	2639	52298
961	2643	52309
962	2646	52326
963	2649	52323
964	2651	52306
965	2654	52310
966	2657	52303
967	2659	52291
968	2663	52303
969	2666	52319
970	2670	52335
971	2673	52331
972	2675	52322
973	2678	52328
974	2681	52323
975	2683	52313
976	2687	52321
977	2690	52324
978	2692	52322
979	2695	52318
980	2698	52323
981	2702	52335
982	2704	52313
983	2707	52330
984	2711	52339
985	2714	52340
986	2717	52357
987	2720	52346
988	2724	52362
989	2726	52360
990	2728	52337
991	2732	52356
992	2735	52367
993	2739	52383
994	2742	52385
995	2744	52366
996	2748	52383
997	2751	52385
998	2753	52374
999	2756	52373
1000	2760	52399
1001	2762	52385
1002	2765	52382
1003	2768	52388
1004	2773	52419
1005	2776	52420
1006	2780	52438
1007	2784	52470
1008	2790	52529
1009	2795	52554
1010	2800	52591
1011	2804	52615
1012	2809	52662
1013	2815	52714
1014	2820	52757
1015	2826	52809
1016	2831	52845
1017	2836	52890
1018	2842	52946
1019	2846	52965
1020	2851	53002
1021	2857	53064
1022	2863	53116
1023	2868	53156
1024	2873	53198
1025	2878	53231
1026	2884	53283
1027	2888	53304
1028	2893	53345
1029	2898	53381
1030	2903	53417
1031	2909	53468
1032	2914	53512
1033	2919	53548
1034	2924	53581
1035	2927	53580
1036	2933	53642
1037	2938	53677
1038	2943	53716
1039	2948	53744
1040	2950	53738
1041	2953	53736
1042	2958	53776
1043	2961	53775
1044	2965	53786
1045	2968	53784
1046	2972	53804
1047	2974	53796
1048	2978	53811
1049	2982	53832
1050	2986	53849
1051	2989	53837
1052	2991	53833
1053	2995	53849
1054	2998	53849
1055	3002	53857
1056	3007	53893
1057	3011	53921
1058	3013	53906
1059	3019	53944
1060	3021	53932
1061	3025	53957
1062	3029	53967
1063	3033	53985
1064	3035	53967
1065	3037	53946
1066	3040	53948
1067	3042	53925
1068	3044	53907
1069	3046	53893
1070	3049	53893
1071	3051	53879
1072	3053	53864
1073	3057	53885
1074	3060	53874
1075	3063	53874
1076	3065	53861
1077	3067	53847
1078	3069	53825
1079	3072	53818
1080	3074	53806
1081	3076	53790
1082	3078	53768
1083	3081	53778
1084	3083	53763
1085	3086	53757
1086	3089	53747
1087	3090	53728
1088	3093	53712
1089	3097	53728
1090	3099	53716
1091	3101	53698
1092	3104	53702
1093	3106	53678
1094	3108	53662
1095	3111	53664
1096	3113	53645
1097	3115	53629
1098	3117	53607
1099	3120	53611
1100	3121	53587
1101	3125	53602
1102	3129	53613
1103	3131	53598
1104	3133	53578
1105	3137	53590
1106	3139	53587
1107	3141	53564
1108	3144	53568
1109	3146	53544
1110	3148	53527
1111	3150	53510
1112	3153	53509
1113	3155	53498
1114	3157	53476
1115	3160	53485
1116	3163	53471
1117	3165	53458
1118	3168	53462
1119	3170	53438
1120	3172	53424
1121	3173	53400
1122	3177	53407
1123	3179	53392
1124	3180	53369
1125	3183	53366
1126	3185	53343
1127	3187	53329
1128	3189	53306
1129	3191	53299
1130	3193	53280
1131	3195	53266
1132	3197	53247
1133	3201	53255
1134	3203	53239
1135	3204	53220
1136	3207	53207
1137	3209	53195
1138	3211	53185
1139	3213	53171
1140	3216	53162
1141	3218	53142
1142	3221	53154
1143	3224	53155
1144	3226	53139
1145	3229	53124
1146	3231	53116
1147	3233	53098
1148	3235	53081
1149	3237	53068
1150	3240	53067
1151	3241	53041
1152	3244	53029
1153	3246	53011
1154	3248	53005
1155	3250	52983
1156	3252	52967
1157	3253	52944
1158	3256	52941
1159	3258	52921
1160	3260	52902
1161	3263	52898
1162	3265	52886
1163	3267	52871
1164	3269	52855
1165	3272	52866
1166	3275	52854
1167	3277	52838
1168	3280	52843
1169	3282	52825
1170	3284	52813
1171	3287	52819
1172	3290	52812
1173	3293	52809
1174	3296	52820
1175	3299	52808
1176	3301	52791
1177	3304	52797
1178	3306	52786
1179	3308	52769
1180	3311	52775
1181	3313	52759
1182	3318	52788
1183	3321	52785
1184	3323	52772
1185	3325	52755
1186	3328	52757
1187	3330	52742
1188	3332	52721
1189	3335	52722
1190	3337	52706
1191	3339	52690
1192	3340	52668
1193	3344	52671
1194	3346	52662
1195	3348	52643
1196	3350	52632
1197	3353	52624
1198	3355	52610
1199	3356	52588
1200	3360	52598
1201	3361	52577
1202	3364	52564
1203	3366	52560
1204	3369	52549
1205	3371	52538
1206	3373	52519
1207	3376	52519
1208	3378	52505
1209	3380	52493
1210	3382	52487
1211	3385	52478
1212	3387	52464
1213	3389	52446
1214	3392	52453
1215	3394	52442
1216	3396	52422
1217	3399	52418
1218	3401	52406
1219	3403	52391
1220	3405	52380
1221	3408	52383
1222	3411	52371
1223	3413	52356
1224	3416	52367
1225	3420	52385
1226	3424	52400
1227	3427	52388
1228	3429	52373
1229	3431	52370
1230	3433	52349
1231	3435	52338
1232	3437	52318
1233	3440	52320
1234	3441	52297
1235	3444	52285
1236	3446	52270
1237	3449	52273
1238	3451	52262
1239	3453	52244
1240	3456	52245
1241	3458	52227
1242	3459	52211
1243	3462	52199
1244	3464	52193
1245	3466	52180
1246	3468	52164
1247	3471	52165
1248	3474	52166
1249	3481	52216
1250	3483	52205
1251	3485	52188
1252	3488	52191
1253	3489	52170
1254	3491	52157
1255	3494	52152
1256	3496	52139
1257	3498	52119
1258	3500	52109
1259	3503	52101
1260	3505	52086
1261	3506	52070
1262	3508	52055
1263	3512	52062
1264	3513	52043
1265	3520	52100
1266	3523	52094
1267	3525	52076
1268	3528	52077
1269	3530	52061
1270	3532	52054
1271	3535	52059
1272	3537	52044
1273	3539	52032
1274	3541	52017
1275	3544	52011
1276	3546	51997
1277	3548	51985
1278	3552	51995
1279	3554	51979
1280	3556	51970
1281	3559	51973
1282	3561	51953
1283	3563	51938
1284	3564	51921
1285	3568	51922
1286	3569	51905
1287	3573	51912
1288	3576	51922
1289	3579	51923
1290	3583	51934
1291	3585	51919
1292	3587	51910
1293	3589	51895
1294	3593	51897
1295	3595	51889
1296	3597	51873
1297	3600	51877
1298	3602	51864
1299	3604	51851
1300	3608	51858
1301	3609	51839
1302	3613	51853
1303	3617	51866
1304	3619	51855
1305	3621	51841
1306	3625	51845
1307	3627	51836
1308	3629	51822
1309	3632	51829
1310	3634	51818
1311	3636	51797
1312	3639	51798
1313	3641	51781
1314	3643	51772
1315	3645	51756
1316	3648	51758
1317	3650	51738
1318	3652	51727
1319	3655	51730
1320	3657	51713
1321	3659	51704
1322	3661	51691
1323	3664	51693
1324	3666	51682
1325	3668	51662
1326	3671	51659
1327	3673	51651
1328	3675	51640
1329	3678	51633
1330	3681	51631
1331	3683	51620
1332	3685	51610
1333	3688	51613
1334	3690	51603
1335	3692	51588
1336	3695	51589
1337	3697	51573
1338	3699	51559
1339	3701	51545
1340	3704	51544
1341	3706	51525
1342	3710	51552
1343	3713	51543
1344	3715	51529
1345	3717	51515
1346	3720	51521
1347	3722	51513
1348	3724	51497
1349	3727	51501
1350	3729	51487
1351	3732	51476
1352	3734	51467
1353	3736	51460
1354	3739	51451
1355	3740	51433
1356	3744	51439
1357	3746	51425
1358	3748	51413
1359	3751	51411
1360	3753	51397
1361	3755	51385
1362	3757	51374
1363	3760	51372
1364	3762	51360
1365	3764	51349
1366	3766	51340
1367	3768	51328
1368	3770	51318
1369	3772	51304
1370	3776	51317
1371	3778	51298
1372	3780	51288
1373	3782	51282
1374	3784	51267
1375	3787	51264
1376	3789	51246
1377	3790	51227
1378	3792	51205
1379	3793	51190
1380	3795	51175
1381	3797	51159
1382	3800	51165
1383	3804	51177
1384	3809	51199
1385	3811	51192
1386	3813	51176
1387	3816	51180
1388	3818	51160
1389	3820	51152
1390	3822	51142
1391	3825	51139
1392	3827	51124
1393	3829	51108
1394	3832	51115
1395	3834	51099
1396	3837	51095
1397	3840	51097
1398	3841	51080
1399	3843	51067
1400	3845	51047
1401	3848	51052
1402	3850	51041
1403	3852	51031
1404	3856	51043
1405	3858	51026
1406	3860	51014
1407	3862	51000
1408	3864	50996
1409	3866	50983
1410	3868	50968
1411	3871	50964
1412	3873	50955
1413	3875	50947
1414	3877	50927
1415	3881	50939
1416	3883	50931
1417	3885	50916
1418	3888	50920
1419	3890	50905
1420	3892	50891
1421	3894	50874
1422	3897	50875
1423	3898	50859
1424	3903	50882
1425	3905	50876
1426	3908	50864
1427	3909	50848
1428	3913	50854
1429	3914	50838
1430	3917	50828
1431	3920	50831
1432	3922	50818
1433	3924	50813
1434	3927	50806
1435	3933	50850
1436	3936	50854
1437	3938	50841
1438	3941	50833
1439	3942	50820
1440	3945	50818
1441	3947	50808
1442	3949	50796
1443	3956	50847
1444	3959	50839
1445	3961	50836
1446	3964	50829
1447	3966	50818
1448	3970	50827
1449	3972	50823
1450	3974	50805
1451	3977	50811
1452	3980	50808
1453	3982	50795
1454	3986	50805
1455	3988	50797
1456	3990	50786
1457	3994	50796
1458	3998	50808
1459	4002	50823
1460	4004	50818
1461	4006	50804
1462	4010	50809
1463	4012	50800
1464	4013	50783
1465	4017	50794
1466	4020	50787
1467	4021	50771
1468	4024	50770
1469	4026	50754
1470	4028	50748
1471	4031	50744
1472	4034	50748
1473	4036	50734
1474	4038	50720
1475	4041	50724
1476	4043	50713
1477	4046	50703
1478	4049	50707
1479	4051	50693
1480	4053	50682
1481	4055	50669
1482	4058	50672
1483	4060	50664
1484	4062	50652
1485	4066	50658
1486	4068	50646
1487	4069	50630
1488	4072	50627
1489	4074	50618
1490	4076	50610
1491	4078	50596
1492	4082	50599
1493	4084	50591
1494	4086	50578
1495	4089	50583
1496	4093	50592
1497	4095	50587
1498	4099	50593
1499	4101	50584
1500	4104	50582
1501	4106	50569
1502	4108	50563
1503	4110	50551
1504	4113	50555
1505	4116	50556
1506	4118	50543
1507	4121	50544
1508	4123	50534
1509	4125	50519
1510	4128	50518
1511	4130	50503
1512	4132	50490
1513	4133	50473
1514	4136	50476
1515	4138	50460
1516	4141	50458
1517	4143	50452
1518	4146	50447
1519	4148	50441
1520	4150	50427
1521	4153	50429
1522	4155	50415
1523	4157	50399
1524	4160	50403
1525	4162	50390
1526	4164	50382
1527	4166	50370
1528	4169	50369
1529	4171	50351
1530	4173	50341
1531	4174	50326
1532	4177	50322
1533	4179	50307
1534	4181	50300
1535	4183	50290
1536	4186	50284
1537	4188	50278
1538	4190	50262
1539	4193	50268
1540	4195	50253
1541	4200	50278
1542	4202	50270
1543	4204	50257
1544	4206	50245
1545	4209	50251
1546	4211	50241
1547	4213	50226
1548	4215	50219
1549	4218	50213
1550	4220	50205
1551	4222	50190
1552	4225	50193
1553	4228	50187
1554	4230	50175
1555	4232	50171
1556	4234	50164
1557	4237	50158
1558	4240	50160
1559	4242	50143
1560	4244	50133
1561	4246	50121
1562	4249	50127
1563	4252	50128
1564	4254	50119
1565	4258	50126
1566	4260	50114
1567	4262	50100
1568	4265	50102
1569	4266	50089
1570	4269	50079
1571	4272	50079
1572	4274	50073
1573	4276	50063
1574	4278	50047
1575	4281	50050
1576	4283	50037
1577	4285	50029
1578	4287	50024
1579	4290	50018
1580	4294	50029
1581	4297	50033
1582	4299	50020
1583	4301	50010
1584	4303	49994
1585	4306	49998
1586	4308	49993
1587	4310	49980
1588	4314	49984
1589	4316	49976
1590	4318	49964
1591	4320	49961
1592	4322	49949
1593	4324	49939
1594	4326	49924
1595	4329	49926
1596	4331	49912
1597	4333	49906
1598	4335	49894
1599	4338	49895
1600	4341	49889
1601	4342	49875
1602	4345	49875
1603	4347	49863
1604	4349	49855
1605	4352	49846
1606	4356	49860
1607	4357	49845
1608	4360	49837
1609	4362	49833
1610	4364	49821
1611	4366	49807
1612	4371	49826
1613	4372	49814
1614	4375	49807
1615	4378	49811
1616	4380	49801
1617	4382	49793
1618	4385	49788
1619	4387	49775
1620	4391	49788
1621	4395	49799
1622	4397	49791
1623	4399	49776
1624	4402	49780
1625	4404	49766
1626	4405	49753
1627	4409	49757
1628	4410	49743
1629	4413	49736
1630	4415	49727
1631	4418	49727
1632	4420	49718
1633	4422	49708
1634	4425	49707
1635	4427	49697
1636	4429	49687
1637	4431	49671
1638	4434	49675
1639	4436	49661
1640	4438	49651
1641	4441	49654
1642	4443	49643
1643	4445	49631
1644	4446	49616
1645	4450	49622
1646	4451	49606
1647	4453	49599
1648	4456	49591
1649	4458	49586
1650	4460	49575
1651	4462	49564
1652	4466	49570
1653	4468	49565
1654	4470	49552
1655	4473	49551
1656	4475	49538
1657	4477	49528
1658	4479	49519
1659	4482	49523
1660	4484	49510
1661	4488	49521
1662	4491	49529
1663	4493	49519
1664	4496	49510
1665	4498	49509
1666	4500	49500
1667	4502	49489
1668	4506	49494
1669	4508	49486
1670	4510	49475
1671	4513	49475
1672	4515	49467
1673	4517	49458
1674	4519	49444
1675	4522	49445
1676	4525	49440
1677	4526	49426
1678	4529	49423
1679	4531	49412
1680	4533	49407
1681	4535	49393
1682	4538	49394
1683	4539	49379
1684	4542	49369
1685	4545	49374
1686	4547	49362
1687	4549	49353
1688	4551	49347
1689	4554	49343
1690	4556	49338
1691	4558	49327
1692	4562	49331
1693	4564	49328
1694	4567	49327
1695	4570	49323
1696	4572	49314
1697	4574	49302
1698	4576	49297
1699	4578	49289
1700	4581	49291
1701	4586	49304
1702	4587	49292
1703	4590	49283
1704	4593	49288
1705	4595	49281
1706	4597	49271
