iter	RMSE
148	0.02158116941
149	0.02153308036
150	0.02150158342
151	0.0214606648
152	0.02142447919
153	0.02137007925
154	0.02133598624
155	0.02129989958
156	0.02126162779
157	0.02123550395
158	0.02120058461
159	0.02115541965
160	0.02112108883
161	0.02109381641
162	0.02105707656
163	0.0210101284
164	0.02098069251
165	0.02094473833
166	0.02091136206
167	0.02088242456
168	0.0208519191
169	0.0208258873
170	0.02078944244
171	0.02076442115
172	0.02074541201
173	0.02072283962
174	0.02069710399
175	0.02067337984
176	0.02064839967
177	0.02062768191
178	0.02059340532
179	0.02057038287
180	0.02055580699
181	0.02052726328
182	0.02050689272
183	0.02046759425
184	0.02044863314
185	0.02042348639
186	0.02040291247
187	0.02036116239
188	0.02034814194
189	0.02032561853
190	0.02029826094
191	0.0202681604
192	0.02024322658
193	0.02021120663
194	0.0201874228
195	0.02015998341
196	0.02014233005
197	0.02011652879
198	0.02008251717
199	0.02005509701
200	0.0200331503
201	0.02001362098
202	0.01998912867
203	0.01997408515
204	0.01995277659
205	0.0199328883
206	0.01991051824
207	0.01989913749
208	0.01987342043
209	0.01985404046
210	0.01983048865
211	0.01981539558
212	0.0198031019
213	0.01978501449
214	0.01976889134
215	0.01974807296
216	0.01973451356
217	0.01971174071
218	0.0196955852
219	0.01968209393
220	0.01966004974
221	0.0196409801
222	0.01962869
223	0.01960247354
224	0.01959358403
225	0.01958471964
226	0.01956563441
227	0.01954093436
228	0.01952996447
229	0.01950932017
230	0.01948485415
231	0.01946915183
232	0.01945616289
233	0.01944785163
234	0.01944183001
235	0.01942432051
236	0.019403621
237	0.0193882065
238	0.01937967605
239	0.01936759655
240	0.01935115783
241	0.01933778324
242	0.01932113409
243	0.01931500984
244	0.01930724542
245	0.01929284834
246	0.01927161276
247	0.01925107132
248	0.01923108506
249	0.01922276835
250	0.01920973097
251	0.0191922155
252	0.01917977922
253	0.01916687919
254	0.01915637664
255	0.01913722626
256	0.01912305118
257	0.01911459935
258	0.0191034433
259	0.01909486009
260	0.01908007282
261	0.01906774299
262	0.01905178921
263	0.01904079962
264	0.0190193725
265	0.0190018583
266	0.01898930414
267	0.01897953855
268	0.01896048218
269	0.01894545594
270	0.0189331337
271	0.01892237007
272	0.01890967633
273	0.0188907023
274	0.01888358902
275	0.01887243463
276	0.0188546558
277	0.01883812464
278	0.01883245273
279	0.01882561748
280	0.01881173104
281	0.01880106452
282	0.01878957434
283	0.01877785157
284	0.01875781707
285	0.01874610496
286	0.01872823731
287	0.01871351221
288	0.0187045803
289	0.01869160274
290	0.01867700874
291	0.01865956397
292	0.01864364053
293	0.01863369497
294	0.01862520905
295	0.01861047306
296	0.01860087101
297	0.01859306238
298	0.01858738835
299	0.01858233387
300	0.0185696426
301	0.01856113096
302	0.01854611162
303	0.01853080212
304	0.01851854576
305	0.01850153613
306	0.01848786851
307	0.01847482153
308	0.01846186298
309	0.01845057668
310	0.01843570662
311	0.01842058089
312	0.01840281474
313	0.01839107859
314	0.01838425404
315	0.01837471398
316	0.01836926653
317	0.01835986137
318	0.01835055957
319	0.01833619113
320	0.01832859341
321	0.01832470523
322	0.01830940407
323	0.01830465415
324	0.01829541336
325	0.01828490971
326	0.01827148632
327	0.0182547823
328	0.01824278805
329	0.01823507598
330	0.01822375313
331	0.01821639956
332	0.01821353304
333	0.01820289042
334	0.01819115818
335	0.01817583453
336	0.01815840877
337	0.01814878508
338	0.01813344006
339	0.01812003078
340	0.01811582065
341	0.01810947566
342	0.01810551853
343	0.01809636148
344	0.0180834875
345	0.01807342641
346	0.01805985644
347	0.01804784554
348	0.01803741197
349	0.0180255525
350	0.01801352776
351	0.01799933903
352	0.0179957204
353	0.01798767171
354	0.01797556984
355	0.01796738987
356	0.01795611919
357	0.01794665833
358	0.01794112402
359	0.01793530908
360	0.01792642608
361	0.01791480859
362	0.01790989387
363	0.01790047509
364	0.01788600158
365	0.01787564995
366	0.01786731828
367	0.01786388661
368	0.01785462883
369	0.01784646985
370	0.01783495355
371	0.017829752
372	0.01782342889
373	0.0178164046
374	0.01781331219
375	0.01780471369
376	0.01779354147
377	0.01778195492
378	0.01777016513
379	0.0177610337
380	0.01775442842
381	0.01774551228
382	0.01774110322
383	0.01773041836
384	0.01771646161
385	0.01770849035
386	0.01770025985
387	0.01769154403
388	0.01768709272
389	0.01768233941
390	0.01767006411
391	0.01765973476
392	0.01764884766
393	0.01763781197
394	0.01763126307
395	0.0176189789
396	0.01761071913
397	0.01760883064
398	0.01760501954
399	0.01759752186
400	0.01759222683
401	0.01758293006
402	0.01757323718
403	0.01756264706
404	0.01755296792
405	0.0175451137
406	0.01753862611
407	0.01753395526
408	0.01752574394
409	0.01751734545
410	0.01751191887
411	0.01750719399
412	0.01749897866
413	0.0174940134
414	0.01749139707
415	0.01748305918
416	0.01747437481
417	0.01746500858
418	0.01745736725
419	0.01745200131
420	0.01744481918
421	0.01744142104
422	0.01743445332
423	0.01743304142
424	0.01742060925
425	0.01741430558
426	0.01740820407
427	0.01740266082
428	0.01739651047
429	0.01738888707
430	0.01738035545
431	0.01736836388
432	0.01736180465
433	0.01735301278
434	0.01734641323
435	0.01733699208
436	0.01732778394
437	0.01731886304
438	0.01731456362
439	0.01730344118
440	0.01729685503
441	0.01728485801
442	0.01727853357
443	0.01726653162
444	0.0172592145
445	0.01725125587
446	0.01724470529
447	0.01723938277
448	0.01723414015
449	0.01722824539
450	0.01722141855
451	0.01721683056
452	0.01720665149
453	0.01719876968
454	0.01719042775
455	0.01718186664
456	0.01717385408
457	0.01716202449
458	0.01715318226
459	0.01714522238
460	0.01713975349
461	0.01712952825
462	0.01712209467
463	0.01711308393
464	0.01710563996
465	0.01709944548
466	0.01709566378
467	0.01709073778
468	0.01707892849
469	0.01707412449
470	0.01706827856
471	0.01706118895
472	0.01705557753
473	0.01705080039
474	0.01704288998
475	0.01703593954
476	0.01702771475
477	0.01702100119
478	0.01701785194
479	0.0170111726
480	0.01700402735
481	0.01699648973
482	0.01699226812
483	0.0169861129
484	0.01698247735
485	0.01697390714
486	0.01696654414
487	0.01696112616
488	0.01695645306
489	0.01694673203
490	0.01694111679
491	0.01693521031
492	0.01692650061
493	0.01691978834
494	0.01691292107
495	0.01690297765
496	0.01689524281
497	0.01688958058
498	0.01688354991
499	0.01687855673
500	0.01687504532
501	0.01686716157
502	0.01686455951
503	0.01685959541
504	0.01685254469
505	0.01684874547
506	0.01684407522
507	0.01683368929
508	0.0168324164
509	0.01682305245
510	0.01681172915
511	0.01680678651
512	0.01680182899
513	0.01679584103
514	0.01679261295
515	0.01678712766
516	0.01678281334
517	0.0167740822
518	0.0167677227
519	0.01676555583
520	0.01676237259
521	0.01675276934
522	0.01674747014
523	0.01674177643
524	0.01673668384
525	0.01673068444
526	0.01672858714
527	0.01672543832
528	0.0167208721
529	0.01671328281
530	0.01671083806
531	0.01670373112
532	0.01669823222
533	0.01669020328
534	0.01667855568
535	0.01667435784
536	0.01667005443
537	0.01666381433
538	0.01666016339
539	0.01665575253
540	0.01665071078
541	0.01664438271
542	0.01663676592
543	0.01663221321
544	0.0166276361
545	0.01661794813
546	0.0166132816
547	0.01660775277
548	0.01660395097
549	0.0165972263
550	0.01659249718
551	0.01658700875
552	0.01658162048
553	0.01657217402
554	0.01656896328
555	0.0165623927
556	0.01655985969
557	0.01655565467
558	0.01654888952
559	0.01654124656
560	0.01653751845
561	0.01653223079
562	0.01652799569
563	0.01652175626
564	0.01651914616
565	0.01651363223
566	0.01650847865
567	0.01650265444
568	0.01649260212
569	0.01648890303
570	0.0164815231
571	0.01647752439
572	0.01646843101
573	0.01646502834
574	0.0164601733
575	0.01645456534
576	0.01644952974
577	0.01644699542
578	0.01644210563
579	0.01643678473
580	0.01643239857
581	0.01642503715
582	0.01641920799
583	0.01641529296
584	0.01641073759
585	0.01640057682
586	0.01639519337
587	0.01639282306
588	0.01639126183
589	0.01638741874
590	0.01638237053
591	0.01637786023
592	0.01637516571
593	0.0163709429
594	0.01636857154
595	0.01635796716
596	0.01635337006
597	0.01634536358
598	0.01634236357
599	0.01633873314
600	0.01633506953
601	0.01633032309
602	0.0163239997
603	0.01632166482
604	0.01631696125
605	0.01631229084
606	0.01630645752
607	0.01630134084
608	0.01629681742
609	0.01629098774
610	0.01628825431
611	0.01628221362
612	0.01627456845
613	0.01626901613
614	0.01626441627
615	0.01626201255
616	0.01625888566
617	0.01625418522
618	0.01624757797
619	0.016242052
620	0.01623746016
621	0.01623606163
622	0.01623467645
623	0.01623110149
624	0.0162274588
625	0.01622509027
626	0.01622361874
627	0.01622055411
628	0.01621551082
629	0.01621197131
630	0.01620912131
631	0.01620593881
632	0.01620026686
633	0.01619620262
634	0.01619183091
635	0.01618773145
636	0.0161824272
637	0.0161765351
638	0.01616964745
639	0.01616501903
640	0.01615948373
641	0.01615466296
642	0.01614873956
643	0.01613979812
644	0.01613601616
645	0.01613193751
646	0.01612815215
647	0.01612261427
648	0.01611905642
649	0.01611680308
650	0.01611352411
651	0.01610909363
652	0.01610280632
653	0.01609597474
654	0.01609440872
655	0.01608991087
656	0.0160884477
657	0.01608528181
658	0.01607766339
659	0.01607192997
660	0.01606652839
661	0.01606259885
662	0.0160587183
663	0.01605456341
664	0.01604879286
665	0.01604600755
666	0.01604350948
667	0.01603712192
668	0.01603160848
669	0.01603017097
670	0.01602670031
671	0.01602214253
672	0.01601605902
673	0.01601352317
674	0.01601098243
675	0.01600838276
676	0.01600510275
677	0.01599727994
678	0.0159957883
679	0.01599126183
680	0.01598899536
681	0.01598544087
682	0.01598011842
683	0.0159741101
684	0.01596750131
685	0.01596121998
686	0.01595582908
687	0.01594933893
688	0.01594397248
689	0.0159376004
690	0.01593231173
691	0.01592865149
692	0.01592501588
693	0.01591986516
694	0.01591627873
695	0.01591491169
696	0.01591065359
697	0.01590824325
698	0.01590497507
699	0.01590047441
700	0.01589471616
701	0.01588892064
702	0.01588544372
703	0.01588226653
704	0.01587914442
705	0.01587509704
706	0.0158703091
707	0.01586634501
708	0.01586373019
709	0.01586084632
710	0.01585540713
711	0.01585175844
712	0.01584647483
713	0.01584184927
714	0.01583609916
715	0.01583062743
716	0.01582334378
717	0.01581880655
718	0.01581408113
719	0.01580813599
720	0.0158054816
721	0.01580316991
722	0.01579794329
723	0.0157924896
724	0.01578930258
725	0.01578257506
726	0.01577960537
727	0.0157763933
728	0.01577449273
729	0.01577084703
730	0.01576237296
731	0.01575846913
732	0.01575358682
733	0.01575094089
734	0.01574677188
735	0.01574284783
736	0.01573874535
737	0.01573508278
738	0.01573233497
739	0.0157301796
740	0.01572712727
741	0.01572355137
742	0.01571843353
743	0.01571412526
744	0.01571186209
745	0.01570541495
746	0.01570357081
747	0.01569934498
748	0.01569474855
749	0.01569173612
750	0.01568634372
751	0.01568367238
752	0.01567959837
753	0.01567705357
754	0.01567335167
755	0.01566519526
756	0.01566193371
757	0.01566044752
758	0.01565538237
759	0.01565072198
760	0.0156465799
761	0.01564328663
762	0.01563670915
763	0.01563246227
764	0.01562511557
765	0.01562058936
766	0.01561786332
767	0.01561170225
768	0.01560665787
769	0.01560480706
770	0.01560029701
771	0.01559821367
772	0.01559546743
773	0.015591264
774	0.0155871471
775	0.01558375589
776	0.01557965405
777	0.01557698088
778	0.01557316104
779	0.01556777356
780	0.01556597979
781	0.01555995681
782	0.01555334066
783	0.0155508711
784	0.01555055034
785	0.01554576057
786	0.01553978789
787	0.0155367483
788	0.01553258798
789	0.01552929489
790	0.01552413819
791	0.01552184259
792	0.01551801452
793	0.01551569871
794	0.01551207095
795	0.01550825261
796	0.0155020286
797	0.0154967204
798	0.01549328589
799	0.01549052597
800	0.01548788247
801	0.01548392505
802	0.01548240722
803	0.01547841737
804	0.01547413709
805	0.01547176107
806	0.01546937362
807	0.01546674622
808	0.01546540747
809	0.01546049831
810	0.01545791024
811	0.01545631049
812	0.01545371981
813	0.01544892129
814	0.01544490658
815	0.01543948401
816	0.01543396381
817	0.01543077501
818	0.0154280231
819	0.01542756726
820	0.01542399768
821	0.01542001165
822	0.01541701294
823	0.01541552316
824	0.0154120569
825	0.01540882053
826	0.01540688944
827	0.01540311336
828	0.01540001547
829	0.01539660905
830	0.01539278281
831	0.01538637572
832	0.01538223366
833	0.01537769429
834	0.01537624021
835	0.01537290245
836	0.01537167011
837	0.01536883124
838	0.01536433967
839	0.01536318201
840	0.01536057359
841	0.01535437332
842	0.01535151678
843	0.01534884415
844	0.01534819473
845	0.01534351629
846	0.01533786768
847	0.01533295883
848	0.01532767217
849	0.01532524467
850	0.01532379619
851	0.01532040463
852	0.01531784239
853	0.01531553262
854	0.0153110241
855	0.01530836993
856	0.0153035592
857	0.0152985862
858	0.01529647881
859	0.01529444992
860	0.0152919841
861	0.01528839221
862	0.01528557352
863	0.01528104228
864	0.01527757338
865	0.01527259046
866	0.01527209145
867	0.01526709359
868	0.01526351417
869	0.01525913059
870	0.01525393913
871	0.01525088279
872	0.01524635915
873	0.01524356448
874	0.01524181946
875	0.01523777699
876	0.01523320961
877	0.01522983234
878	0.01522727965
879	0.01522610033
880	0.01522487215
881	0.0152202592
882	0.01521837157
883	0.01521629455
884	0.01521320072
885	0.01520945744
886	0.01520336141
887	0.01520171036
888	0.01519800973
889	0.01519372511
890	0.01519008582
891	0.01518665923
892	0.01518465973
893	0.01518103431
894	0.01517856149
895	0.01517248424
896	0.015170127
897	0.01516781237
898	0.01516426971
899	0.01516169179
900	0.01515911843
901	0.01515645105
902	0.01515426203
903	0.01515094279
904	0.01514654916
905	0.01514423683
906	0.01514082098
907	0.01513823552
908	0.01513517813
909	0.01513090835
910	0.01512901322
911	0.01512570915
912	0.01512328163
913	0.01511966943
914	0.01511747722
915	0.01511618599
916	0.01511207322
917	0.01511057174
918	0.01510758687
919	0.01510559552
920	0.01510159595
921	0.01510008379
922	0.01509607254
923	0.01509149099
924	0.01508689357
925	0.01508347263
926	0.01507906108
927	0.01507595507
928	0.01507192815
929	0.01506872275
930	0.01506391421
931	0.01505954105
932	0.0150565147
933	0.01505304631
934	0.01504899441
935	0.01504702405
936	0.0150428556
937	0.01504041569
938	0.01503747978
939	0.01503207185
940	0.01502852619
941	0.01502521657
942	0.0150213915
943	0.01501844189
944	0.0150134111
945	0.01501079411
946	0.01500795504
947	0.01500629925
948	0.01500318753
949	0.01500214487
950	0.0149995229
951	0.01499917253
952	0.01499764229
953	0.01499357486
954	0.01499109437
955	0.01498975237
956	0.01498699667
957	0.01498334039
958	0.01498087549
959	0.01497676367
960	0.01497480171
961	0.01497170038
962	0.01496917335
963	0.01496751031
964	0.01496536767
965	0.01496251605
966	0.0149594495
967	0.01495436456
968	0.0149521035
969	0.01494795097
970	0.01494411091
971	0.01494002872
972	0.01493835827
973	0.01493666762
974	0.01493310016
975	0.01492893148
976	0.0149261133
977	0.01492380339
978	0.01492026163
979	0.01491609279
980	0.01491290795
981	0.01491039918
982	0.01490784459
983	0.01490450906
984	0.01490082848
985	0.01489820304
986	0.01489543687
987	0.01489078549
988	0.01488676268
989	0.01488414955
990	0.01488248605
991	0.01487720183
992	0.01487437755
993	0.01487239376
994	0.01486998657
995	0.01486758591
996	0.01486480337
997	0.01486292769
998	0.01486093064
999	0.01485907526
1000	0.01485685178
1001	0.01485391726
1002	0.01485209655
1003	0.01485063703
1004	0.01484859402
1005	0.01484669969
1006	0.01484541013
1007	0.01484197108
1008	0.01483907726
1009	0.01483635096
1010	0.01483192609
1011	0.01482698354
1012	0.01482406051
1013	0.01482024986
1014	0.01481643322
1015	0.01481563208
1016	0.01481233106
1017	0.01480600727
1018	0.01480188526
1019	0.01479851532
1020	0.01479385541
1021	0.01479181441
1022	0.01479047211
1023	0.01478872041
1024	0.01478710871
1025	0.01478477737
1026	0.01478105573
1027	0.01477555602
1028	0.01477146254
1029	0.01476631498
1030	0.0147646299
1031	0.01476189416
1032	0.0147591426
1033	0.01475470083
1034	0.01475247929
1035	0.01475119635
1036	0.01474936624
1037	0.01474659788
1038	0.01474452338
1039	0.01474008359
1040	0.01473800374
1041	0.01473298521
1042	0.014729732
1043	0.01472772046
1044	0.01472591255
1045	0.01472391982
1046	0.01472184823
1047	0.01471928458
1048	0.01471596857
1049	0.0147132179
1050	0.01471023364
1051	0.0147084177
1052	0.01470530802
1053	0.01470169857
1054	0.01469847479
1055	0.01469576917
1056	0.01469381516
1057	0.01469170927
1058	0.01468845165
1059	0.01468686046
1060	0.01468195379
1061	0.01467836672
1062	0.01467612135
1063	0.01467400013
1064	0.01467041905
1065	0.01466822719
1066	0.01466642384
1067	0.01466440847
1068	0.01466263874
1069	0.01465980045
1070	0.01465558643
1071	0.01465310226
1072	0.01465152946
1073	0.01464917575
1074	0.01464595176
1075	0.01464193066
1076	0.01464000242
1077	0.0146381662
1078	0.01463428807
1079	0.0146323792
1080	0.0146291052
1081	0.01462597598
1082	0.01462402846
1083	0.01462231098
1084	0.01462028441
1085	0.01461734816
1086	0.01461357126
1087	0.01461067393
1088	0.01460790472
1089	0.01460501086
1090	0.0146016295
1091	0.01459931669
1092	0.01459643864
1093	0.01459446578
1094	0.01459111969
1095	0.01458875645
1096	0.01458769653
1097	0.01458541534
1098	0.01458001888
1099	0.01457598127
1100	0.01457259581
1101	0.01457001676
1102	0.01456717472
1103	0.0145649291
1104	0.01456147715
1105	0.01455779558
1106	0.01455589134
1107	0.01455387306
1108	0.01455173911
1109	0.01454887077
1110	0.0145467432
1111	0.01454293983
1112	0.0145402771
1113	0.01453867337
1114	0.01453706083
1115	0.0145357115
1116	0.01453395365
1117	0.0145322865
1118	0.01452945602
1119	0.01452838347
1120	0.01452673532
1121	0.01452402878
1122	0.01452152211
1123	0.01451792164
1124	0.0145153477
1125	0.01451167175
1126	0.01450848445
1127	0.0145056667
1128	0.01450240753
1129	0.01450117079
1130	0.0144972437
1131	0.01449580557
1132	0.01449370931
1133	0.01449016469
1134	0.01448751694
1135	0.01448542436
1136	0.01448232608
1137	0.01448028432
1138	0.01447851739
1139	0.01447598198
1140	0.014473899
1141	0.01447206198
1142	0.0144713303
1143	0.01446805517
1144	0.01446559
1145	0.0144621833
1146	0.0144594122
1147	0.01445619761
1148	0.01445431612
1149	0.01445153375
1150	0.01444918405
1151	0.0144478649
1152	0.01444749212
1153	0.01444494066
1154	0.01444292434
1155	0.01444070154
1156	0.01443890602
1157	0.0144373362
1158	0.01443360669
1159	0.01443164334
1160	0.01442859604
1161	0.01442605049
1162	0.01442280547
1163	0.01442017141
1164	0.01441747439
1165	0.014415612
1166	0.01441178632
1167	0.01440760124
1168	0.01440448413
1169	0.01440225611
1170	0.01440001553
1171	0.01439710926
1172	0.01439423879
1173	0.01439223518
1174	0.0143909174
1175	0.0143873918
1176	0.01438441345
1177	0.01438029517
1178	0.01437782038
1179	0.01437654267
1180	0.01437170255
1181	0.01436623067
1182	0.0143646701
1183	0.01436254193
1184	0.01435846972
1185	0.01435439076
1186	0.01435320436
1187	0.01435002343
1188	0.01434749042
1189	0.01434721416
1190	0.01434531425
1191	0.01434284752
1192	0.01434101354
1193	0.01433452026
1194	0.01433235463
1195	0.01433072415
1196	0.0143287433
1197	0.01432429833
1198	0.01432091941
1199	0.01431904301
1200	0.01431673153
1201	0.01431448896
1202	0.01431121495
1203	0.01430821687
1204	0.01430574071
1205	0.01430417276
1206	0.01430369825
1207	0.01430097006
1208	0.01429785682
1209	0.01429283795
1210	0.01428876639
1211	0.01428682325
1212	0.01428396441
1213	0.01428081506
1214	0.01427756816
1215	0.01427567983
1216	0.01427267744
1217	0.0142700921
1218	0.01426779141
1219	0.01426460425
1220	0.0142621313
1221	0.01425995247
1222	0.01425669274
1223	0.01425337645
1224	0.01425025961
1225	0.01424808864
1226	0.01424086279
1227	0.01423903818
1228	0.01423576505
1229	0.01423428144
1230	0.01423078972
1231	0.01422794501
1232	0.01422458038
1233	0.01422319984
1234	0.01422075629
1235	0.01421709409
1236	0.0142153626
1237	0.01421270705
1238	0.01421111841
1239	0.01420973125
1240	0.01420836942
1241	0.01420683961
1242	0.01420559335
1243	0.01420204761
1244	0.01419980879
1245	0.01419640629
1246	0.01419510768
1247	0.01419234526
1248	0.01419114974
1249	0.01418780426
1250	0.01418544383
1251	0.01418298726
1252	0.01418059832
1253	0.01417831652
1254	0.01417651425
1255	0.01417310146
1256	0.01416973894
1257	0.01416639594
1258	0.01416520486
1259	0.01416379964
1260	0.01416204999
1261	0.01416005785
1262	0.01415661877
1263	0.01415419927
1264	0.01415159731
1265	0.01414904204
1266	0.01414731425
1267	0.01414442605
1268	0.01414241422
1269	0.01414037075
1270	0.0141380725
1271	0.01413754012
1272	0.0141327884
1273	0.01412914061
1274	0.01412692084
1275	0.01412622412
1276	0.0141228964
1277	0.01412040173
1278	0.01411922078
1279	0.01411652323
1280	0.01411370479
1281	0.01411222054
1282	0.01411008104
1283	0.01410767133
1284	0.01410546176
1285	0.01410301868
1286	0.01410029422
1287	0.01409720266
1288	0.01409469827
1289	0.01409203759
1290	0.01409188562
1291	0.01409014323
1292	0.01408684383
1293	0.01408545211
1294	0.01408096894
1295	0.01407904006
1296	0.01407742128
1297	0.0140737206
1298	0.0140712901
1299	0.01407104742
1300	0.0140699476
1301	0.01406829313
1302	0.01406525493
1303	0.01406357171
1304	0.01406199842
1305	0.01405876101
1306	0.01405808118
1307	0.01405710107
1308	0.0140543716
1309	0.01405018237
1310	0.01404658797
1311	0.01404476288
1312	0.01404208945
1313	0.014040683
1314	0.01403859704
1315	0.01403601516
1316	0.01403537399
1317	0.0140345124
1318	0.01403301442
1319	0.01403085336
1320	0.01402884183
1321	0.01402489422
1322	0.01402207211
1323	0.01401859858
1324	0.01401673224
1325	0.01401523677
1326	0.01401383577
1327	0.01400966923
1328	0.01400617975
1329	0.01400336159
1330	0.01400143137
1331	0.01399945976
1332	0.01399641244
1333	0.01399468373
1334	0.01399227716
1335	0.01399171107
1336	0.01398807123
1337	0.0139854619
1338	0.01398115854
1339	0.01397950151
1340	0.01397607321
1341	0.0139752195
1342	0.01397358867
1343	0.01397069859
1344	0.01396850315
1345	0.01396635234
1346	0.01396372137
1347	0.01396110113
1348	0.01395762777
1349	0.01395580186
1350	0.01395510184
1351	0.01395269344
1352	0.01395016438
1353	0.0139493266
1354	0.01394625158
1355	0.01394123844
1356	0.01393972047
1357	0.01393847481
1358	0.0139366485
1359	0.01393587509
1360	0.01393521665
1361	0.01393340071
1362	0.01393197762
1363	0.01392872344
1364	0.01392629463
1365	0.01392387322
1366	0.01392096145
1367	0.01392002252
1368	0.01391758871
1369	0.01391593265
1370	0.01391358953
1371	0.01391133003
1372	0.01390875852
1373	0.01390798181
1374	0.01390664093
1375	0.01390473977
1376	0.01390289304
1377	0.0139013659
1378	0.01389854319
1379	0.01389724521
1380	0.01389572654
1381	0.0138938355
1382	0.01389244829
1383	0.01389123718
1384	0.01388898311
1385	0.01388556463
1386	0.01388380678
1387	0.01388135951
1388	0.01387942968
1389	0.01387719707
1390	0.01387535298
1391	0.01387276737
1392	0.01387033074
1393	0.01386825004
1394	0.013866077
1395	0.01386475103
1396	0.01386210916
1397	0.01386028634
1398	0.01385912901
1399	0.01385667064
1400	0.01385396169
1401	0.01385123885
1402	0.01384831836
1403	0.01384446205
1404	0.01384149728
1405	0.01384130293
1406	0.01383825793
1407	0.01383620992
1408	0.0138343942
1409	0.0138321249
1410	0.01382993452
1411	0.0138272197
1412	0.01382538887
1413	0.01382363809
1414	0.01382208805
1415	0.01382132045
1416	0.01381947501
1417	0.01381706445
1418	0.01381526615
1419	0.01381254617
1420	0.01381232483
1421	0.01381116872
1422	0.01380843098
1423	0.01380684699
1424	0.01380505844
1425	0.01380375226
1426	0.01380372845
1427	0.01380212184
1428	0.01379959801
1429	0.01379701922
1430	0.01379373862
1431	0.01379247956
1432	0.01379102489
1433	0.01378830967
1434	0.01378612874
1435	0.01378372889
1436	0.01378239007
1437	0.01377963585
1438	0.01377716755
1439	0.01377540607
1440	0.01377471304
1441	0.01377289399
1442	0.01376978207
1443	0.01376923459
1444	0.01376738188
1445	0.01376560882
1446	0.01376252553
1447	0.01376041895
1448	0.01375729858
1449	0.01375518808
1450	0.01375307641
1451	0.01374991243
1452	0.01374801323
1453	0.01374652909
1454	0.01374447473
1455	0.01374284154
1456	0.01374087689
1457	0.01373837891
1458	0.01373725063
1459	0.01373556461
1460	0.01373409071
1461	0.01373076606
1462	0.01373073241
1463	0.01372722675
1464	0.01372519189
1465	0.01372397507
1466	0.01372182511
1467	0.01372048346
1468	0.01371843609
1469	0.01371735092
1470	0.01371613358
1471	0.0137130097
1472	0.01371106719
1473	0.01370864016
1474	0.01370592199
1475	0.0137035952
1476	0.01370212889
1477	0.01370079204
1478	0.013697302
1479	0.01369307418
1480	0.01369134672
1481	0.01369017948
1482	0.01368852189
1483	0.01368557422
1484	0.0136820998
1485	0.01368076018
1486	0.0136790513
1487	0.01367729787
1488	0.01367358801
1489	0.0136712782
1490	0.01367032351
1491	0.01366765197
1492	0.01366433712
1493	0.01366223134
1494	0.01365985361
1495	0.0136583574
1496	0.01365467909
1497	0.01365229941
1498	0.0136494822
1499	0.01364834898
1500	0.01364705596
1501	0.01364455503
